Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7152,0.8463,0.7064,0.5998,0.6395,0.382,0.5338,0.3213,0.4916,0.449,0.4742,0.449,0.3727,0.382,0.3054,0.3591,0.2477,0.3415,0.4396,0.556,0.3268,0.478,0.2543,0.4366,0.1903,0.4049,0.4297,0.6618,0.3272,0.5957,0.2632,0.5438,0.2088,0.5083,0.4364,0.7888,0.3544,0.7321,0.3045,0.689,0.2594,0.6511
0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7151,0.8492,0.7046,0.6013,0.6393,0.3834,0.5323,0.3212,0.4885,0.4496,0.4743,0.4541,0.3732,0.3876,0.3061,0.3653,0.2476,0.3481,0.4397,0.5615,0.3271,0.4841,0.2547,0.4436,0.1897,0.4113,0.4297,0.6674,0.3273,0.6028,0.263,0.5518,0.2084,0.5165,0.4362,0.7952,0.3542,0.7392,0.3043,0.6969,0.2601,0.6603
0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7159,0.8467,0.7071,0.6047,0.64,0.3856,0.5333,0.3212,0.4875,0.4475,0.4717,0.459,0.3698,0.394,0.3024,0.3719,0.244,0.3548,0.4385,0.5654,0.3253,0.4887,0.253,0.4483,0.1892,0.4183,0.4299,0.6705,0.3267,0.6054,0.2624,0.5533,0.2079,0.518,0.4376,0.7968,0.3554,0.7415,0.3054,0.6982,0.2605,0.6609
0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163,0.8406,0.7075,0.6008,0.6398,0.3801,0.5329,0.3157,0.4844,0.4403,0.4709,0.4501,0.3682,0.3882,0.3016,0.3694,0.243,0.3534,0.4384,0.5567,0.3254,0.4831,0.2531,0.4424,0.1901,0.4119,0.4304,0.6626,0.3262,0.5979,0.2616,0.5459,0.2067,0.5105,0.4386,0.7886,0.3536,0.731,0.3028,0.6867,0.2568,0.6476
0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144,0.8417,0.7062,0.5981,0.6365,0.3789,0.5297,0.3167,0.4852,0.4419,0.4694,0.4469,0.3675,0.3824,0.3005,0.3614,0.2423,0.3439,0.4365,0.5531,0.3241,0.4762,0.2527,0.4339,0.1904,0.4023,0.4279,0.6589,0.3243,0.5909,0.2594,0.5372,0.2045,0.501,0.4358,0.7853,0.3518,0.7258,0.3014,0.6794,0.2559,0.6387
0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085,0.8466,0.7008,0.6048,0.6378,0.3818,0.5313,0.3063,0.4817,0.4255,0.4672,0.4525,0.3657,0.3835,0.2987,0.3611,0.2405,0.3436,0.434,0.5578,0.3212,0.4776,0.2489,0.4363,0.1861,0.4058,0.4248,0.6632,0.3215,0.5943,0.2573,0.5419,0.2036,0.5068,0.4319,0.7905,0.35,0.7322,0.3002,0.6874,0.2558,0.6492
0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099,0.8477,0.7034,0.6059,0.6375,0.3792,0.5292,0.303,0.4801,0.4252,0.4702,0.4493,0.3689,0.3821,0.3035,0.3606,0.2467,0.3421,0.4369,0.5548,0.3245,0.4788,0.2527,0.4368,0.1894,0.4035,0.4279,0.6597,0.3255,0.5948,0.2632,0.5423,0.2106,0.5056,0.4346,0.7844,0.3524,0.7286,0.303,0.6862,0.2588,0.6494
0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711,0.8368,0.7039,0.5976,0.6297,0.3852,0.5215,0.3281,0.4819,0.4534,0.4704,0.4418,0.366,0.3767,0.2972,0.3572,0.2384,0.3425,0.4363,0.5484,0.3213,0.4711,0.2487,0.4307,0.1861,0.4025,0.4269,0.6528,0.3222,0.5891,0.2575,0.538,0.2031,0.5051,0.4343,0.7757,0.3509,0.7232,0.3006,0.6803,0.256,0.6436
0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112,0.8325,0.7019,0.5922,0.6252,0.3799,0.5151,0.3263,0.4734,0.4521,0.471,0.4341,0.3663,0.369,0.2986,0.3494,0.2406,0.3341,0.4373,0.5416,0.323,0.4671,0.2505,0.4261,0.187,0.395,0.428,0.6467,0.3235,0.5843,0.2604,0.5333,0.2077,0.5,0.4349,0.7683,0.3499,0.7124,0.299,0.6707,0.254,0.6355
0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088,0.8371,0.7013,0.5917,0.6247,0.3744,0.5148,0.3119,0.4725,0.4387,0.4722,0.4335,0.3689,0.3672,0.3015,0.3461,0.2435,0.329,0.4376,0.5408,0.3243,0.4653,0.2525,0.4226,0.1891,0.3896,0.4274,0.6458,0.3245,0.583,0.2616,0.5289,0.2086,0.4938,0.4332,0.767,0.3504,0.7118,0.3004,0.6701,0.2562,0.6346
