Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917,0.9044,0.7929,0.7211,0.7462,0.5328,0.7003,0.3871,0.6908,0.2789,0.6486,0.5758,0.5856,0.5355,0.6523,0.588,0.6858,0.6088,0.6272,0.6744,0.5709,0.6341,0.6574,0.6836,0.6827,0.6977,0.6161,0.7761,0.5672,0.7388,0.6541,0.7744,0.6855,0.7884,0.6093,0.8842,0.5697,0.8525,0.6353,0.8595,0.6673,0.8662
0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064,0.8604,0.8035,0.6748,0.7512,0.4891,0.7009,0.351,0.6892,0.245,0.652,0.5455,0.5883,0.5028,0.6553,0.5562,0.6873,0.5748,0.6319,0.6394,0.571,0.5979,0.6583,0.6459,0.6852,0.6573,0.6226,0.7385,0.5694,0.7015,0.6559,0.734,0.6848,0.7449,0.618,0.8455,0.5771,0.8117,0.6416,0.8179,0.6722,0.825
0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184,0.8298,0.8054,0.63,0.7544,0.4468,0.7028,0.3047,0.6867,0.1963,0.6555,0.5036,0.5891,0.456,0.6584,0.5106,0.6876,0.5338,0.6346,0.6012,0.5728,0.557,0.6639,0.6028,0.6881,0.6182,0.6269,0.7047,0.5704,0.6609,0.6609,0.6889,0.6903,0.7045,0.6248,0.8167,0.5798,0.7756,0.6467,0.7749,0.6768,0.7842
0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8242,0.8094,0.811,0.606,0.7563,0.421,0.7022,0.2773,0.6865,0.1657,0.6637,0.4733,0.596,0.4311,0.6643,0.4866,0.6911,0.5045,0.644,0.572,0.5795,0.5311,0.6692,0.5769,0.692,0.5885,0.6361,0.6765,0.5779,0.6367,0.6682,0.6665,0.6963,0.6808,0.633,0.7915,0.5874,0.7526,0.6546,0.754,0.6839,0.7638
0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277,0.8138,0.8178,0.6075,0.7672,0.4178,0.7149,0.2702,0.7011,0.1582,0.6726,0.4687,0.6024,0.4241,0.6716,0.4821,0.7007,0.5033,0.6512,0.571,0.5869,0.5276,0.6776,0.5778,0.6992,0.5905,0.6403,0.6771,0.5836,0.6348,0.6739,0.6713,0.7011,0.6888,0.634,0.7936,0.587,0.7514,0.654,0.757,0.6838,0.7691
0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.8218,0.813,0.6096,0.7613,0.4225,0.7117,0.2739,0.7008,0.1599,0.6689,0.4753,0.5992,0.4275,0.6698,0.4849,0.6994,0.5088,0.6471,0.5772,0.5832,0.5296,0.674,0.58,0.6956,0.5957,0.6366,0.6832,0.5816,0.6358,0.671,0.67,0.6992,0.6884,0.6305,0.7977,0.5846,0.7507,0.6501,0.7551,0.6796,0.7681
0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282,0.8188,0.8129,0.6029,0.7614,0.4181,0.7128,0.2692,0.7018,0.1578,0.6705,0.4666,0.6,0.4257,0.6702,0.483,0.7,0.5046,0.6486,0.5689,0.5844,0.528,0.6749,0.5779,0.6977,0.5918,0.6376,0.6754,0.5821,0.6334,0.6712,0.6689,0.7003,0.6869,0.6308,0.7903,0.5836,0.7461,0.6491,0.7527,0.6801,0.7656
0.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274,0.8117,0.8132,0.5972,0.761,0.4124,0.7133,0.2613,0.7013,0.1489,0.6694,0.4609,0.5997,0.4161,0.6695,0.4756,0.6997,0.4997,0.6468,0.5623,0.584,0.5201,0.6742,0.5715,0.6972,0.5862,0.6358,0.6692,0.5819,0.6267,0.6708,0.6614,0.6998,0.679,0.6295,0.7848,0.5834,0.741,0.6492,0.7453,0.6806,0.7566
0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257,0.8161,0.8085,0.5995,0.7575,0.4159,0.7113,0.2641,0.7003,0.1476,0.6669,0.4661,0.5987,0.4141,0.6684,0.4736,0.6986,0.5021,0.6429,0.5678,0.5804,0.5175,0.6706,0.5704,0.6936,0.5905,0.6311,0.6761,0.5765,0.6242,0.6652,0.6602,0.6953,0.6822,0.6241,0.7927,0.5778,0.739,0.6436,0.7434,0.6746,0.7594
0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225,0.8129,0.8072,0.6013,0.7549,0.4157,0.7081,0.2627,0.6984,0.1451,0.6644,0.4615,0.5958,0.4133,0.6646,0.4755,0.6953,0.5034,0.6406,0.5636,0.5765,0.5167,0.666,0.5713,0.6906,0.5905,0.6289,0.6716,0.5738,0.6249,0.6623,0.6611,0.6936,0.6809,0.6222,0.7874,0.5759,0.7378,0.6418,0.7436,0.6739,0.757
