Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532,0.8377,0.4338,0.8863,0.3198,0.8577,0.2207,0.8175,0.1491,0.8126,0.3504,0.5904,0.2741,0.4115,0.2324,0.308,0.2009,0.2284,0.4073,0.5205,0.3411,0.3311,0.3016,0.2315,0.2749,0.163,0.4651,0.4899,0.4071,0.3291,0.3688,0.2398,0.3384,0.1785,0.5203,0.4798,0.49,0.3441,0.4696,0.2654,0.4503,0.1983
0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463,0.8391,0.4264,0.8896,0.3156,0.8631,0.2195,0.8223,0.1468,0.8155,0.3488,0.5918,0.2699,0.4178,0.2275,0.3138,0.1963,0.2332,0.4058,0.5237,0.3395,0.335,0.3006,0.2346,0.2746,0.164,0.4626,0.4938,0.4033,0.3352,0.3655,0.2458,0.3353,0.183,0.5172,0.4846,0.486,0.3509,0.4663,0.275,0.4473,0.2122
0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.85,0.4224,0.8928,0.3126,0.8677,0.2161,0.828,0.1429,0.8185,0.3421,0.593,0.2648,0.4261,0.2245,0.3249,0.1943,0.2437,0.3995,0.529,0.3374,0.3468,0.3003,0.2441,0.2755,0.1698,0.4567,0.5036,0.4011,0.35,0.3658,0.26,0.337,0.1952,0.512,0.4978,0.4822,0.3649,0.4643,0.2903,0.4478,0.2283
0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,0.8526,0.4151,0.8914,0.3057,0.8642,0.2106,0.8237,0.1368,0.8154,0.3409,0.6014,0.264,0.4275,0.2225,0.3261,0.1917,0.2472,0.398,0.5367,0.3336,0.3481,0.2955,0.2467,0.2698,0.1752,0.4542,0.5096,0.3968,0.3483,0.3589,0.2598,0.3284,0.1978,0.508,0.5032,0.4789,0.3701,0.4596,0.295,0.4411,0.233
0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302,0.8532,0.4088,0.8965,0.2999,0.8725,0.2041,0.8356,0.1282,0.8287,0.3317,0.602,0.2573,0.4314,0.2177,0.3296,0.1885,0.2494,0.3898,0.5358,0.3295,0.3496,0.2942,0.2473,0.2711,0.1755,0.4471,0.509,0.3913,0.3514,0.3555,0.2626,0.3259,0.1999,0.502,0.5039,0.4726,0.3744,0.4539,0.3018,0.4358,0.2421
0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309,0.8553,0.4114,0.8985,0.3014,0.8743,0.206,0.8358,0.1313,0.8298,0.3291,0.6065,0.2518,0.4391,0.2098,0.3378,0.1781,0.2563,0.386,0.538,0.3201,0.3565,0.2807,0.2533,0.2529,0.1776,0.4433,0.5086,0.3838,0.3543,0.3442,0.2635,0.3115,0.1981,0.4986,0.501,0.4669,0.3696,0.4467,0.2943,0.4275,0.2317
0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406,0.8636,0.4108,0.9079,0.2974,0.8534,0.1993,0.7917,0.1232,0.7721,0.3416,0.6023,0.2672,0.4342,0.2262,0.3357,0.1947,0.2527,0.3977,0.5424,0.3354,0.3628,0.2956,0.2606,0.2684,0.1802,0.4518,0.5217,0.4006,0.3661,0.3633,0.276,0.3328,0.2095,0.5023,0.521,0.4757,0.3882,0.4563,0.311,0.4373,0.2468
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5104,0.779,0.3744,0.7431,0.2764,0.657,0.2001,0.5971,0.1275,0.5498,0.3117,0.458,0.2502,0.348,0.2211,0.2844,0.2011,0.2421,0.3516,0.4693,0.3023,0.3444,0.2764,0.2873,0.2576,0.2445,0.3794,0.5038,0.3431,0.4145,0.3134,0.3612,0.2912,0.3371,0.394,0.5476,0.3635,0.4902,0.3425,0.4584,0.3257,0.4337
0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869,0.7324,0.4274,0.5892,0.3608,0.515,0.3033,0.5055,0.2583,0.4964,0.3628,0.5023,0.2936,0.4581,0.2442,0.4374,0.2026,0.4307,0.3684,0.5895,0.3015,0.5627,0.2496,0.5528,0.2136,0.5456,0.3769,0.6758,0.3268,0.6362,0.2824,0.6183,0.2451,0.6035,0.3872,0.7651,0.352,0.7452,0.3229,0.7403,0.291,0.7313
0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569,0.7003,0.5341,0.5068,0.4806,0.354,0.432,0.2474,0.4027,0.1676,0.3761,0.4351,0.2967,0.3767,0.2529,0.3547,0.2153,0.3395,0.358,0.5333,0.2706,0.4911,0.2202,0.47,0.1802,0.4562,0.3563,0.6327,0.2756,0.6075,0.2287,0.5861,0.1912,0.5646,0.3715,0.7369,0.3055,0.734,0.2644,0.7253,0.2272,0.7083
1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836,0.6933,0.5752,0.4741,0.5415,0.2984,0.4959,0.1541,0.4659,0.0452,0.4004,0.391,0.3289,0.3184,0.2776,0.28,0.2358,0.2528,0.3742,0.4929,0.2845,0.4376,0.2289,0.406,0.182,0.3777,0.3665,0.5973,0.2801,0.5663,0.2281,0.5357,0.186,0.5059,0.3734,0.7106,0.302,0.7017,0.2554,0.6855,0.213,0.6625
1.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943,0.7206,0.5944,0.5008,0.5661,0.3187,0.5247,0.1698,0.5065,0.0548,0.4181,0.4127,0.3471,0.3352,0.2999,0.2924,0.2613,0.2591,0.3881,0.5178,0.2972,0.4524,0.2422,0.4146,0.1957,0.38,0.3754,0.621,0.2878,0.5779,0.2356,0.5451,0.1924,0.5117,0.3749,0.7328,0.3049,0.7178,0.2589,0.6996,0.2172,0.6733
1.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056,0.7674,0.6032,0.5516,0.5744,0.3751,0.5293,0.2396,0.5113,0.134,0.4207,0.4644,0.3514,0.3868,0.304,0.3453,0.2646,0.3142,0.39,0.5675,0.3,0.5067,0.2453,0.4743,0.1996,0.4429,0.378,0.6697,0.2902,0.6292,0.2385,0.6014,0.1955,0.571,0.3796,0.7842,0.3108,0.7749,0.2665,0.7619,0.2262,0.7387
