Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6204,0.8711,0.62,0.6646,0.5927,0.4978,0.55,0.3583,0.5257,0.2491,0.4827,0.587,0.4048,0.5171,0.3508,0.4793,0.3072,0.446,0.4625,0.6801,0.3743,0.6247,0.3731,0.6102,0.4026,0.6131,0.4522,0.7787,0.3718,0.7357,0.3751,0.7152,0.4173,0.7196,0.4508,0.8902,0.3855,0.8663,0.3861,0.8381,0.4199,0.8217
0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6196,0.8697,0.6197,0.6669,0.5909,0.4984,0.5485,0.3599,0.525,0.2518,0.4807,0.587,0.4029,0.5173,0.3486,0.4786,0.3051,0.445,0.4601,0.6806,0.37,0.6274,0.3728,0.6147,0.4064,0.6193,0.4501,0.7789,0.3685,0.7384,0.3748,0.7183,0.4187,0.7217,0.4493,0.889,0.383,0.8681,0.3848,0.8376,0.4196,0.8187
0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6217,0.8714,0.6204,0.6663,0.5904,0.4981,0.5467,0.3608,0.5229,0.2517,0.4795,0.5893,0.4007,0.518,0.3462,0.4791,0.303,0.4454,0.4601,0.6842,0.3683,0.6311,0.3729,0.6186,0.4085,0.6217,0.4508,0.7828,0.3701,0.7435,0.3776,0.7216,0.4222,0.7215,0.4508,0.8929,0.3843,0.8746,0.3859,0.843,0.4196,0.8212
0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6204,0.8722,0.6202,0.6686,0.5907,0.5001,0.5467,0.3633,0.5238,0.255,0.4798,0.5895,0.401,0.5197,0.3469,0.4822,0.3034,0.4481,0.4601,0.6842,0.3689,0.6332,0.3767,0.6222,0.4135,0.6263,0.4508,0.7819,0.3708,0.7425,0.3832,0.722,0.4291,0.7223,0.4502,0.89,0.3872,0.8709,0.3923,0.841,0.4265,0.8206
0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222,0.8717,0.6223,0.6689,0.5929,0.4987,0.549,0.3613,0.5251,0.2519,0.4828,0.586,0.4045,0.515,0.3491,0.476,0.3054,0.4414,0.4623,0.6804,0.3706,0.6268,0.3738,0.6153,0.4096,0.6212,0.4526,0.7776,0.3722,0.7357,0.3807,0.7163,0.4253,0.7183,0.4517,0.8862,0.3874,0.8653,0.3898,0.8346,0.4234,0.8141
0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245,0.8725,0.6215,0.6618,0.5929,0.4971,0.5487,0.3577,0.5256,0.247,0.4807,0.5819,0.4031,0.5091,0.3509,0.4687,0.3089,0.4353,0.4619,0.676,0.3759,0.6247,0.3647,0.6026,0.3858,0.5995,0.4537,0.7741,0.3728,0.7322,0.3678,0.7089,0.4036,0.7094,0.455,0.8853,0.389,0.8665,0.3844,0.8345,0.4143,0.8093
0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225,0.8745,0.622,0.6652,0.5946,0.5007,0.5507,0.3605,0.5265,0.2495,0.4814,0.5864,0.4063,0.5138,0.3557,0.4731,0.3139,0.4403,0.4616,0.6802,0.3805,0.6274,0.3624,0.6032,0.3738,0.5969,0.4534,0.7783,0.3737,0.7399,0.3658,0.7195,0.3991,0.7203,0.4554,0.89,0.3904,0.8735,0.384,0.8404,0.4129,0.8113
0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222,0.8785,0.623,0.6697,0.5958,0.5058,0.551,0.3672,0.5266,0.2558,0.4843,0.5938,0.4088,0.5202,0.3577,0.4792,0.3153,0.4481,0.4635,0.6853,0.3824,0.6282,0.3602,0.6059,0.3683,0.603,0.4539,0.7815,0.3741,0.7372,0.361,0.7177,0.3898,0.7193,0.4554,0.8918,0.3902,0.8742,0.3818,0.8446,0.4094,0.8193
0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198,0.8807,0.6225,0.6741,0.5966,0.5083,0.551,0.3698,0.5273,0.256,0.4868,0.5954,0.4127,0.5211,0.3618,0.4804,0.3206,0.4489,0.4652,0.6895,0.3898,0.6312,0.3602,0.6056,0.3608,0.5993,0.4553,0.7868,0.3814,0.7403,0.3596,0.7226,0.3797,0.7278,0.4552,0.8971,0.3948,0.8757,0.3793,0.8492,0.397,0.8276
0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222,0.8743,0.6198,0.6728,0.5933,0.5083,0.5491,0.3705,0.5247,0.2559,0.4866,0.6006,0.4123,0.5246,0.3624,0.4834,0.322,0.4473,0.4649,0.6947,0.3921,0.6452,0.3583,0.6133,0.3502,0.591,0.4554,0.7918,0.387,0.758,0.3576,0.7285,0.367,0.7132,0.4551,0.9004,0.396,0.8896,0.3738,0.8547,0.381,0.8164
1.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237,0.8769,0.6208,0.6717,0.593,0.5054,0.5482,0.3677,0.5233,0.2558,0.4851,0.5989,0.4108,0.5225,0.3611,0.4827,0.3209,0.4473,0.4641,0.6952,0.391,0.6471,0.3568,0.6163,0.3478,0.5926,0.4555,0.7935,0.3874,0.7593,0.3566,0.7312,0.3649,0.7164,0.457,0.9015,0.4003,0.8895,0.3766,0.8592,0.3811,0.8259
1.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221,0.8761,0.6203,0.6726,0.5935,0.5055,0.5487,0.3691,0.5238,0.2576,0.4837,0.5966,0.4087,0.5199,0.3583,0.479,0.3183,0.4444,0.4626,0.6922,0.3869,0.6409,0.3533,0.612,0.3474,0.5952,0.4537,0.7896,0.3829,0.7524,0.3539,0.7267,0.3673,0.7218,0.4552,0.8981,0.3963,0.8846,0.3744,0.8552,0.3829,0.8274
1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249,0.8825,0.6214,0.675,0.594,0.5068,0.5479,0.3696,0.5232,0.257,0.4848,0.5975,0.4092,0.5197,0.3593,0.4791,0.3189,0.4445,0.4643,0.6943,0.3901,0.6436,0.3554,0.6123,0.3466,0.5918,0.4551,0.7931,0.3848,0.7544,0.3557,0.729,0.3664,0.7208,0.456,0.9023,0.3988,0.8875,0.3763,0.8575,0.3818,0.8256
1.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243,0.886,0.6221,0.6831,0.5942,0.5131,0.5489,0.3752,0.5238,0.2628,0.4825,0.6009,0.4087,0.522,0.3569,0.4805,0.3159,0.4471,0.4613,0.6932,0.3838,0.6337,0.3529,0.6108,0.354,0.6057,0.4521,0.7899,0.3756,0.7464,0.3541,0.7288,0.3772,0.733,0.4522,0.9008,0.3911,0.8845,0.3722,0.8602,0.387,0.8388
1.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252,0.8858,0.6212,0.6796,0.5931,0.5129,0.5486,0.374,0.5226,0.2644,0.4782,0.5993,0.4029,0.5241,0.3524,0.4841,0.3115,0.4505,0.4589,0.6918,0.3766,0.6382,0.357,0.6124,0.3682,0.6033,0.4505,0.7893,0.3697,0.7463,0.363,0.7247,0.3986,0.7255,0.4513,0.8993,0.3878,0.8797,0.3811,0.8514,0.4096,0.8285
1.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219,0.8849,0.6196,0.6782,0.5919,0.5111,0.5477,0.3723,0.5243,0.2612,0.479,0.5968,0.4047,0.5246,0.354,0.4845,0.3123,0.4512,0.4588,0.692,0.3774,0.6396,0.3626,0.6129,0.3767,0.6049,0.4502,0.7913,0.3719,0.7488,0.3718,0.7286,0.4075,0.7298,0.4499,0.9022,0.3899,0.8828,0.3884,0.8535,0.4165,0.829
1.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173,0.888,0.618,0.6756,0.5925,0.5109,0.5487,0.3688,0.5237,0.2576,0.4819,0.5998,0.4064,0.526,0.3553,0.4858,0.3116,0.4515,0.4618,0.6944,0.3769,0.6404,0.3653,0.6195,0.3818,0.6148,0.4522,0.7935,0.3719,0.7512,0.3776,0.7365,0.4172,0.7399,0.4517,0.9048,0.39,0.883,0.3901,0.8581,0.4201,0.8373
1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227,0.8825,0.6207,0.6752,0.594,0.5114,0.551,0.3714,0.527,0.2615,0.4821,0.6003,0.4065,0.5341,0.3556,0.4978,0.3129,0.4654,0.4629,0.6943,0.3784,0.6438,0.3657,0.6218,0.3801,0.6154,0.4544,0.7927,0.3776,0.7558,0.3799,0.7392,0.4181,0.7436,0.4548,0.9021,0.394,0.8841,0.3931,0.8577,0.4227,0.8379
1.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249,0.89,0.6231,0.6823,0.5941,0.5122,0.5496,0.3701,0.5272,0.2572,0.4818,0.6003,0.4067,0.5274,0.3555,0.4872,0.3128,0.4516,0.4616,0.694,0.376,0.6398,0.367,0.6221,0.3857,0.6191,0.4522,0.7929,0.3721,0.752,0.3783,0.7394,0.4191,0.7452,0.4512,0.9044,0.3893,0.882,0.3907,0.8568,0.4225,0.8383
1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191,0.8784,0.6186,0.674,0.5927,0.5071,0.5504,0.3682,0.5247,0.2598,0.4796,0.5978,0.4058,0.5253,0.3545,0.484,0.3118,0.4478,0.4595,0.6909,0.3745,0.6355,0.366,0.6144,0.3852,0.61,0.4504,0.7897,0.3713,0.7473,0.3784,0.7315,0.4195,0.7357,0.4494,0.9007,0.389,0.8794,0.3917,0.8541,0.4238,0.8367
2.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185,0.8914,0.617,0.6779,0.591,0.512,0.5476,0.3693,0.5226,0.2582,0.4792,0.601,0.4035,0.5279,0.3528,0.4876,0.3092,0.4523,0.4592,0.6945,0.3739,0.6405,0.3642,0.6181,0.3822,0.6114,0.4493,0.7936,0.3693,0.7498,0.3762,0.7336,0.4175,0.7379,0.4482,0.9055,0.3858,0.8808,0.3889,0.8562,0.4225,0.8391
2.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.8869,0.617,0.6755,0.5896,0.5143,0.5459,0.3718,0.5224,0.2603,0.4802,0.6043,0.4044,0.5349,0.3533,0.4982,0.31,0.4654,0.4607,0.698,0.3755,0.6454,0.3629,0.6229,0.378,0.6158,0.4506,0.7966,0.3721,0.7561,0.376,0.7386,0.4163,0.742,0.4499,0.9075,0.3884,0.8882,0.3893,0.8632,0.4217,0.8439
2.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219,0.8919,0.6184,0.68,0.5901,0.5152,0.5454,0.3742,0.5203,0.2647,0.4771,0.6049,0.4012,0.5357,0.3498,0.4967,0.3064,0.4617,0.4584,0.6986,0.3696,0.6462,0.3672,0.6282,0.3921,0.6263,0.4499,0.7978,0.3708,0.7568,0.382,0.742,0.425,0.7475,0.4501,0.9084,0.3861,0.8871,0.3914,0.8621,0.4258,0.8448
2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199,0.8899,0.6168,0.6788,0.5895,0.515,0.5461,0.3733,0.5209,0.2642,0.4757,0.6031,0.4001,0.534,0.3486,0.4952,0.305,0.4599,0.4563,0.6964,0.3686,0.6414,0.3682,0.6244,0.3943,0.6247,0.4476,0.7961,0.3693,0.7526,0.3855,0.74,0.4314,0.7471,0.4478,0.9063,0.3843,0.8834,0.3948,0.8618,0.4332,0.8502
2.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171,0.8909,0.6165,0.6791,0.5898,0.5123,0.5447,0.3699,0.5207,0.2605,0.4744,0.5991,0.3995,0.5297,0.3476,0.4907,0.304,0.4556,0.4544,0.6937,0.3647,0.64,0.3655,0.6228,0.3942,0.6239,0.4453,0.7937,0.3676,0.7501,0.3865,0.7358,0.4334,0.7414,0.4446,0.904,0.3831,0.8778,0.3963,0.8559,0.4357,0.8443
2.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144,0.8928,0.614,0.6743,0.5895,0.5119,0.5444,0.3691,0.5194,0.2597,0.4769,0.6016,0.4017,0.5322,0.349,0.4932,0.3034,0.4588,0.4563,0.695,0.3671,0.6398,0.3656,0.6195,0.392,0.6199,0.4463,0.7944,0.3654,0.7501,0.3865,0.7383,0.4351,0.7461,0.4453,0.9051,0.3828,0.8816,0.3979,0.8605,0.4392,0.8483
2.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151,0.8888,0.6137,0.6786,0.5887,0.5147,0.5448,0.3712,0.5219,0.2598,0.4767,0.6031,0.4016,0.5361,0.3485,0.4985,0.3036,0.4639,0.4566,0.6974,0.3666,0.6459,0.37,0.6308,0.4018,0.635,0.4474,0.797,0.3664,0.7581,0.3874,0.7462,0.4369,0.7532,0.4469,0.9058,0.3827,0.8888,0.3975,0.8692,0.4396,0.8583
2.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153,0.8877,0.6143,0.6774,0.5878,0.5125,0.5423,0.3687,0.5184,0.2588,0.474,0.6031,0.3982,0.5353,0.3449,0.4977,0.2993,0.4623,0.4532,0.696,0.3629,0.6457,0.3689,0.6292,0.3995,0.631,0.4437,0.7963,0.3642,0.7557,0.3936,0.7426,0.4454,0.75,0.4426,0.9072,0.3808,0.8834,0.4027,0.8641,0.4471,0.8578
2.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157,0.8897,0.6146,0.6784,0.5877,0.5115,0.5416,0.3689,0.5175,0.2606,0.4712,0.5991,0.3963,0.5304,0.3435,0.4936,0.2989,0.459,0.4506,0.6931,0.3613,0.6449,0.3748,0.6337,0.4127,0.6396,0.4418,0.7942,0.3634,0.7548,0.3946,0.7411,0.4467,0.7474,0.4418,0.9056,0.3811,0.8812,0.4045,0.86,0.4489,0.8522
2.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144,0.8921,0.6147,0.6791,0.5888,0.5107,0.5432,0.366,0.5177,0.2573,0.4733,0.5977,0.3982,0.5286,0.3447,0.4915,0.2997,0.4569,0.4528,0.6929,0.3626,0.6423,0.3752,0.6305,0.4134,0.638,0.4438,0.7949,0.3635,0.7529,0.3943,0.7403,0.4474,0.748,0.4442,0.9065,0.382,0.8827,0.4035,0.8619,0.4475,0.8534
3.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139,0.892,0.6148,0.6745,0.5893,0.5093,0.5434,0.3656,0.5194,0.2574,0.4756,0.6004,0.4001,0.5333,0.3477,0.4975,0.3027,0.4633,0.4547,0.6941,0.3657,0.643,0.376,0.6346,0.4109,0.6442,0.4446,0.7937,0.3665,0.7527,0.3976,0.7441,0.4499,0.7534,0.4436,0.9033,0.3841,0.8786,0.4057,0.8614,0.4489,0.8541
