Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585,0.7526,0.7688,0.5238,0.7566,0.3122,0.7162,0.123,0.6847,-0.0,0.6159,0.3328,0.5421,0.2639,0.6098,0.3415,0.6533,0.3883,0.5787,0.4335,0.5078,0.3559,0.5999,0.4403,0.639,0.4773,0.5569,0.5446,0.4944,0.4827,0.5821,0.5423,0.6224,0.5714,0.5474,0.6644,0.4923,0.608,0.5618,0.6248,0.6,0.6377
0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576,0.7582,0.7671,0.5065,0.761,0.2837,0.7217,0.09,0.6891,-0.0291,0.6129,0.3178,0.5412,0.2288,0.6107,0.3096,0.6573,0.3701,0.5727,0.4203,0.5003,0.3303,0.5968,0.4181,0.6414,0.4651,0.55,0.5359,0.4855,0.4635,0.5745,0.5228,0.6196,0.5584,0.5415,0.6624,0.484,0.5967,0.5539,0.6118,0.5934,0.6266
0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7362,0.7889,0.7692,0.5708,0.7505,0.3023,0.7065,0.0993,0.6876,-0.0398,0.6041,0.3218,0.526,0.2426,0.5958,0.3482,0.6419,0.3951,0.5635,0.4347,0.4915,0.3559,0.5834,0.4565,0.6244,0.4828,0.5376,0.5521,0.4731,0.4925,0.5652,0.5703,0.6086,0.5947,0.5195,0.6795,0.4676,0.6295,0.5386,0.6683,0.5798,0.6861
0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108,0.8548,0.7424,0.6232,0.7274,0.366,0.687,0.1748,0.671,0.0329,0.5881,0.4034,0.5183,0.3237,0.5788,0.4167,0.6254,0.4695,0.5489,0.5099,0.4816,0.4306,0.5638,0.528,0.6093,0.5654,0.5223,0.6222,0.4576,0.5587,0.5431,0.6398,0.5904,0.6732,0.5039,0.7488,0.454,0.6984,0.5195,0.7338,0.5624,0.7547
0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864,0.8963,0.719,0.6702,0.7182,0.4314,0.6809,0.2385,0.6706,0.0977,0.5673,0.4479,0.5047,0.3653,0.5728,0.4616,0.6114,0.5154,0.5241,0.5484,0.4678,0.4692,0.5588,0.5644,0.5937,0.6009,0.4991,0.6598,0.4487,0.5923,0.5383,0.6682,0.5763,0.7037,0.4831,0.7842,0.4374,0.7295,0.5092,0.7546,0.5441,0.773
0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621,0.9078,0.7016,0.6906,0.7058,0.462,0.673,0.2716,0.6605,0.134,0.5572,0.4664,0.4928,0.3801,0.5607,0.4763,0.598,0.5291,0.5133,0.5649,0.4591,0.4822,0.5489,0.5782,0.5813,0.6162,0.4865,0.6749,0.4363,0.6051,0.5267,0.6812,0.5651,0.7157,0.468,0.7991,0.4251,0.7459,0.4983,0.7705,0.5349,0.7877
0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497,0.9167,0.6793,0.6996,0.6814,0.4804,0.6533,0.2939,0.6394,0.158,0.5349,0.491,0.4749,0.4032,0.5369,0.4913,0.5713,0.5496,0.4916,0.5892,0.4388,0.5074,0.5244,0.5941,0.5565,0.6365,0.4662,0.6991,0.4149,0.6257,0.5037,0.6945,0.5422,0.7334,0.4492,0.822,0.402,0.7668,0.4746,0.7838,0.5131,0.8014
0.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434,0.9255,0.6695,0.7014,0.6653,0.4781,0.6308,0.2851,0.6109,0.1477,0.5211,0.4837,0.4546,0.4038,0.5226,0.4934,0.5643,0.5477,0.4791,0.5851,0.4203,0.5087,0.5128,0.603,0.548,0.6394,0.4542,0.6989,0.4007,0.6325,0.4928,0.7058,0.5329,0.7376,0.44,0.8245,0.3925,0.7765,0.4694,0.7978,0.5077,0.8111
0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415,0.9253,0.6628,0.6928,0.6592,0.4741,0.6204,0.2864,0.5938,0.1532,0.517,0.4854,0.4498,0.4043,0.518,0.4955,0.5599,0.551,0.4749,0.5866,0.4119,0.5086,0.5043,0.6039,0.5414,0.6423,0.4503,0.6992,0.3943,0.6342,0.485,0.7067,0.5274,0.7389,0.4376,0.8215,0.3868,0.7727,0.4618,0.7964,0.5014,0.811
1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422,0.9304,0.6603,0.6978,0.6556,0.4781,0.6153,0.2901,0.5864,0.1586,0.5127,0.4929,0.4479,0.4115,0.5178,0.5028,0.5602,0.5598,0.4709,0.5953,0.4114,0.5171,0.5057,0.6118,0.5427,0.6499,0.448,0.709,0.3928,0.6422,0.484,0.7134,0.5264,0.7461,0.4384,0.8324,0.3868,0.782,0.4621,0.8038,0.5011,0.8191
