Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939,0.6963,0.6055,0.8051,0.5088,0.8414,0.4275,0.8363,0.3719,0.8641,0.4401,0.6207,0.3226,0.5627,0.2609,0.5237,0.2145,0.4855,0.4655,0.5148,0.3448,0.4177,0.2768,0.3575,0.2315,0.3104,0.5079,0.4368,0.4134,0.332,0.3566,0.2703,0.3149,0.2293,0.5585,0.3818,0.4947,0.2822,0.4552,0.2339,0.4218,0.1985
0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.6814,0.6088,0.793,0.5111,0.8287,0.4304,0.8237,0.3709,0.8476,0.4407,0.605,0.3236,0.5523,0.261,0.5162,0.2133,0.4784,0.4652,0.4977,0.3453,0.4039,0.2757,0.3449,0.2287,0.2977,0.5069,0.4199,0.4126,0.3161,0.3563,0.257,0.3147,0.2175,0.5568,0.3667,0.4932,0.2703,0.4522,0.2238,0.418,0.1879
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984,0.6792,0.6103,0.7919,0.5118,0.8267,0.429,0.82,0.3697,0.8471,0.4406,0.606,0.3231,0.5483,0.2614,0.507,0.2155,0.4659,0.4658,0.4978,0.3449,0.404,0.2758,0.3432,0.2288,0.2943,0.509,0.4188,0.4119,0.3149,0.3536,0.2507,0.3095,0.2071,0.5604,0.3639,0.4955,0.2656,0.4542,0.2167,0.4188,0.1799
0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.6781,0.5964,0.7875,0.4973,0.8237,0.4132,0.8195,0.3546,0.8458,0.4347,0.6051,0.3151,0.5414,0.2523,0.4982,0.2062,0.4559,0.4625,0.4979,0.3407,0.3931,0.2713,0.3265,0.2259,0.2734,0.5054,0.4178,0.4107,0.3029,0.3533,0.237,0.3114,0.1936,0.5557,0.3606,0.4956,0.2567,0.4564,0.2055,0.4226,0.1691
0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581,0.6643,0.5693,0.7842,0.472,0.8223,0.3898,0.8171,0.3315,0.8417,0.4031,0.6058,0.2873,0.5381,0.2236,0.4951,0.1755,0.4578,0.4332,0.4916,0.3164,0.3836,0.2472,0.316,0.2001,0.2643,0.4796,0.408,0.3899,0.2938,0.3352,0.2257,0.2952,0.1809,0.5328,0.3498,0.4736,0.2443,0.4362,0.1906,0.4043,0.1522
0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362,0.6524,0.5512,0.775,0.4568,0.8181,0.3778,0.8149,0.3205,0.8387,0.382,0.5989,0.2671,0.5349,0.2029,0.4925,0.154,0.4528,0.4089,0.4836,0.292,0.3788,0.2212,0.311,0.1729,0.2587,0.4536,0.4014,0.3635,0.2876,0.306,0.2187,0.2626,0.1718,0.5068,0.3459,0.4495,0.2432,0.4113,0.1886,0.3777,0.1465
0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436,0.6561,0.5613,0.7799,0.4701,0.8221,0.3914,0.8198,0.3331,0.843,0.3875,0.603,0.2692,0.5448,0.2044,0.507,0.1553,0.4682,0.4116,0.4886,0.2909,0.3888,0.2183,0.3242,0.169,0.2737,0.4538,0.4048,0.3621,0.2863,0.3039,0.2101,0.2616,0.1613,0.5045,0.3483,0.4408,0.2416,0.4023,0.1873,0.3702,0.1508
0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.6608,0.5745,0.7805,0.4775,0.8186,0.3961,0.8176,0.3361,0.8409,0.4027,0.594,0.284,0.5421,0.2181,0.5083,0.1687,0.4728,0.4267,0.4826,0.3054,0.3839,0.2352,0.3225,0.1894,0.2764,0.4684,0.4009,0.3786,0.2821,0.3246,0.2112,0.2854,0.1671,0.5183,0.3482,0.4544,0.2432,0.4162,0.1903,0.3842,0.1531
0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6628,0.6511,0.5741,0.7727,0.477,0.8143,0.3929,0.8176,0.3314,0.8478,0.4023,0.5915,0.281,0.5438,0.216,0.5124,0.1663,0.4788,0.4272,0.4764,0.3062,0.3772,0.2351,0.3238,0.1858,0.286,0.4689,0.3936,0.3771,0.274,0.3192,0.2063,0.2767,0.1665,0.5176,0.3385,0.4565,0.2295,0.418,0.1765,0.3854,0.1408
0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6618,0.6471,0.5739,0.7709,0.4777,0.8117,0.3935,0.8095,0.3332,0.8376,0.4022,0.59,0.2806,0.538,0.2145,0.5059,0.1649,0.4735,0.4264,0.4754,0.3046,0.3729,0.2332,0.3191,0.1853,0.2814,0.467,0.391,0.3692,0.2785,0.3097,0.2186,0.2672,0.185,0.5151,0.3324,0.4526,0.2279,0.4128,0.1768,0.3787,0.1429
