Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778,0.9639,0.8791,0.7351,0.8164,0.5162,0.712,0.4261,0.653,0.5265,0.6561,0.5584,0.5592,0.4718,0.4953,0.4317,0.4417,0.3989,0.6176,0.657,0.511,0.561,0.4454,0.5032,0.3885,0.4537,0.6024,0.7572,0.5039,0.6815,0.4486,0.6166,0.4037,0.5679,0.6033,0.8745,0.5241,0.8103,0.4772,0.7591,0.438,0.7111
0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9666,0.8764,0.7375,0.8156,0.5181,0.7124,0.4262,0.6535,0.5266,0.6547,0.5625,0.5578,0.4747,0.4937,0.4343,0.44,0.4016,0.616,0.6617,0.5099,0.5644,0.4439,0.5052,0.3875,0.455,0.6008,0.7631,0.5027,0.6858,0.4473,0.6196,0.4025,0.5709,0.6018,0.8814,0.5238,0.8165,0.4769,0.7662,0.4373,0.7208
0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784,0.9695,0.8807,0.7408,0.8153,0.5184,0.7109,0.4282,0.6537,0.5321,0.6544,0.5595,0.5555,0.4738,0.4907,0.4356,0.4366,0.405,0.6165,0.6601,0.5096,0.564,0.4435,0.5052,0.3875,0.4567,0.6018,0.763,0.5028,0.6866,0.4476,0.6208,0.4033,0.5728,0.6032,0.8827,0.5242,0.8176,0.4778,0.7693,0.4387,0.7255
0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879,0.9697,0.8804,0.7411,0.8177,0.5221,0.713,0.4331,0.6561,0.5351,0.6556,0.5658,0.5577,0.4782,0.4942,0.439,0.4413,0.4077,0.6183,0.6651,0.5109,0.568,0.444,0.5089,0.3871,0.46,0.6046,0.767,0.505,0.6903,0.4487,0.6262,0.4036,0.5793,0.6067,0.8869,0.5262,0.8227,0.4786,0.7739,0.4387,0.7299
0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808,0.9734,0.8816,0.7486,0.8196,0.5274,0.7152,0.4333,0.6589,0.5391,0.6565,0.5661,0.5587,0.4801,0.4944,0.4421,0.4406,0.4109,0.6197,0.6669,0.5136,0.57,0.4483,0.512,0.3918,0.4621,0.606,0.7706,0.5082,0.6922,0.4526,0.6264,0.4079,0.5787,0.6082,0.8921,0.5296,0.8285,0.4828,0.7807,0.4436,0.7376
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796,0.9785,0.8823,0.748,0.8186,0.5278,0.7143,0.4377,0.659,0.543,0.6577,0.5728,0.5602,0.4859,0.4963,0.4462,0.4428,0.4142,0.6193,0.6719,0.5123,0.576,0.4459,0.5165,0.3888,0.4663,0.6047,0.7732,0.5058,0.6966,0.45,0.6299,0.4053,0.5806,0.6058,0.8921,0.5261,0.8284,0.4785,0.7769,0.439,0.7287
0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883,0.9731,0.8828,0.7479,0.8182,0.5301,0.7149,0.4393,0.6582,0.5433,0.6572,0.5735,0.5601,0.4877,0.4968,0.4487,0.4439,0.4175,0.6191,0.6719,0.512,0.576,0.446,0.5169,0.3894,0.4673,0.6046,0.7727,0.5055,0.697,0.4496,0.631,0.4046,0.582,0.6063,0.8913,0.5267,0.8287,0.4797,0.7779,0.4407,0.73
0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816,0.9777,0.8845,0.7544,0.82,0.5289,0.714,0.4346,0.6566,0.542,0.6585,0.5654,0.5589,0.4784,0.493,0.4411,0.4378,0.4124,0.6207,0.666,0.5133,0.5675,0.4465,0.5089,0.3892,0.4617,0.6062,0.7687,0.5064,0.6903,0.4497,0.6225,0.4037,0.5743,0.6074,0.8888,0.5272,0.8238,0.4795,0.7726,0.4389,0.7253
0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817,0.9894,0.8842,0.7589,0.8204,0.5356,0.7126,0.4457,0.6552,0.5477,0.6565,0.5839,0.5608,0.4948,0.4976,0.4537,0.445,0.4194,0.6196,0.6843,0.5135,0.587,0.448,0.527,0.392,0.4766,0.6062,0.7882,0.5079,0.7098,0.451,0.6444,0.4052,0.597,0.6089,0.9103,0.5318,0.8443,0.4855,0.7956,0.4464,0.7544
0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833,0.9973,0.8839,0.7639,0.8237,0.5449,0.7186,0.4528,0.66,0.5541,0.6622,0.585,0.5656,0.4991,0.5008,0.463,0.4463,0.4347,0.6247,0.685,0.5187,0.5869,0.4517,0.5296,0.3936,0.4803,0.6103,0.789,0.5122,0.7094,0.4559,0.6448,0.4113,0.599,0.6116,0.9125,0.5327,0.8473,0.4852,0.7978,0.4461,0.7537
1.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871,1.0025,0.8871,0.7697,0.8239,0.5488,0.7173,0.4565,0.6579,0.5599,0.6612,0.5973,0.5658,0.5091,0.503,0.4688,0.4511,0.4363,0.6246,0.6965,0.519,0.5966,0.4528,0.5353,0.3965,0.484,0.6105,0.8005,0.5124,0.7197,0.4548,0.6516,0.4089,0.6024,0.6118,0.9245,0.5339,0.8563,0.4864,0.8037,0.4463,0.7566
1.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858,1.0003,0.8853,0.7721,0.8235,0.5557,0.7184,0.4643,0.6592,0.5652,0.6627,0.5962,0.5659,0.51,0.5021,0.4726,0.449,0.4423,0.6255,0.6934,0.5192,0.5962,0.453,0.5384,0.3962,0.4893,0.6111,0.7949,0.512,0.7159,0.455,0.6499,0.4085,0.6021,0.6126,0.9152,0.5333,0.849,0.4859,0.799,0.4456,0.7538
1.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.9897,0.8862,0.7614,0.8212,0.5444,0.7156,0.4554,0.6574,0.556,0.662,0.5896,0.5642,0.5018,0.4998,0.4641,0.4451,0.4347,0.6252,0.6862,0.5185,0.5855,0.4515,0.527,0.3954,0.4805,0.6111,0.7871,0.5111,0.7083,0.4532,0.6436,0.4066,0.5968,0.6129,0.9078,0.5325,0.8409,0.4843,0.7886,0.4431,0.7412
1.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886,0.9899,0.8882,0.7657,0.8242,0.5428,0.7191,0.449,0.6618,0.5551,0.6624,0.5809,0.5641,0.4932,0.4988,0.4565,0.4432,0.4283,0.6248,0.6791,0.5184,0.5785,0.4519,0.5192,0.3951,0.4724,0.6103,0.7813,0.5109,0.7012,0.4544,0.6335,0.4083,0.5858,0.6118,0.9022,0.5322,0.8341,0.4848,0.7819,0.4442,0.7339
1.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859,0.9912,0.8841,0.7623,0.8215,0.5424,0.7157,0.4479,0.6552,0.5495,0.6587,0.5876,0.5627,0.5007,0.4991,0.4622,0.4455,0.4309,0.6214,0.6867,0.5155,0.5874,0.4501,0.5282,0.3924,0.4768,0.6075,0.7888,0.5094,0.7083,0.4536,0.6411,0.4085,0.5918,0.6099,0.9088,0.5307,0.8427,0.4831,0.79,0.443,0.7414
1.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8862,0.9839,0.8871,0.7599,0.8225,0.5367,0.716,0.4419,0.6568,0.5464,0.662,0.5758,0.5641,0.4863,0.4987,0.4502,0.443,0.4238,0.6241,0.674,0.5178,0.5733,0.4515,0.5147,0.3937,0.4675,0.6091,0.7746,0.5104,0.6954,0.4538,0.6278,0.4072,0.5798,0.6103,0.8933,0.5298,0.8276,0.4821,0.7757,0.4413,0.7292
1.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828,0.9815,0.882,0.7542,0.8202,0.5378,0.7151,0.4452,0.6543,0.5413,0.6591,0.5831,0.564,0.4967,0.5019,0.458,0.45,0.4263,0.6208,0.6803,0.5147,0.5817,0.4498,0.5229,0.3927,0.4711,0.6057,0.7802,0.5074,0.7027,0.4512,0.6382,0.4054,0.5901,0.607,0.8978,0.5278,0.8331,0.4807,0.7821,0.4412,0.7354
1.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8865,0.9778,0.8863,0.7583,0.8207,0.5346,0.7156,0.4394,0.6582,0.5455,0.6594,0.5745,0.5622,0.4856,0.4979,0.4481,0.4429,0.4193,0.622,0.6713,0.5158,0.5706,0.4493,0.5118,0.3917,0.4655,0.6075,0.7718,0.5086,0.6919,0.4517,0.6249,0.4046,0.5776,0.609,0.8905,0.5289,0.8239,0.4814,0.7725,0.4408,0.7255
1.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848,0.9781,0.8843,0.7508,0.8202,0.5297,0.7137,0.4395,0.657,0.5474,0.6583,0.5689,0.5596,0.483,0.4944,0.4461,0.4396,0.4168,0.621,0.6702,0.5134,0.5726,0.4476,0.5145,0.3902,0.4646,0.6067,0.7732,0.507,0.6948,0.4502,0.6278,0.4037,0.5794,0.6089,0.8935,0.529,0.8274,0.4816,0.7772,0.4414,0.7326
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847,0.9825,0.8886,0.754,0.8203,0.5335,0.712,0.4558,0.6672,0.5704,0.6601,0.5709,0.5635,0.4856,0.4996,0.4493,0.446,0.4209,0.621,0.6711,0.5136,0.5745,0.447,0.5162,0.3888,0.4685,0.6068,0.7735,0.507,0.6975,0.4505,0.6328,0.4044,0.5865,0.609,0.8924,0.5277,0.8305,0.4796,0.7805,0.4387,0.7344
2.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846,0.9745,0.8867,0.7453,0.817,0.5289,0.7093,0.4594,0.6667,0.5783,0.6531,0.5705,0.5569,0.4841,0.4933,0.4453,0.439,0.4143,0.6145,0.6707,0.5082,0.5751,0.4423,0.5159,0.3845,0.4672,0.6007,0.7722,0.5027,0.6977,0.4468,0.6326,0.4009,0.5853,0.6037,0.8901,0.5246,0.8285,0.4773,0.7783,0.4374,0.7322
2.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744,0.9486,0.8785,0.7199,0.8139,0.5085,0.7055,0.4404,0.6616,0.5575,0.6486,0.5491,0.5562,0.4662,0.4941,0.4316,0.441,0.4041,0.6108,0.6465,0.5065,0.5535,0.4431,0.4965,0.3874,0.4477,0.5969,0.7447,0.4991,0.6719,0.4415,0.6063,0.3935,0.5579,0.6004,0.8604,0.5199,0.8,0.4718,0.7492,0.4303,0.7024
2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538,0.9119,0.8615,0.6849,0.7994,0.4726,0.6897,0.4091,0.642,0.5197,0.636,0.5119,0.5405,0.4302,0.4759,0.3975,0.42,0.37,0.5992,0.6099,0.4947,0.5189,0.4291,0.4639,0.3739,0.4173,0.5845,0.7105,0.4854,0.6372,0.4259,0.5714,0.3776,0.5173,0.5852,0.8297,0.5056,0.7691,0.4597,0.7183,0.4204,0.6701
2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418,0.8745,0.8462,0.6443,0.7764,0.4315,0.668,0.371,0.6265,0.4886,0.6157,0.4802,0.5189,0.3965,0.4565,0.3602,0.4028,0.3271,0.5802,0.5797,0.4749,0.4896,0.4084,0.4324,0.3532,0.3854,0.5672,0.6807,0.4688,0.6082,0.4096,0.5428,0.362,0.4909,0.5694,0.8017,0.4903,0.7403,0.4435,0.6873,0.4036,0.6382
2.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8378,0.8409,0.8348,0.6109,0.7602,0.4005,0.6493,0.3371,0.6061,0.462,0.6013,0.4474,0.5043,0.3653,0.4402,0.333,0.3846,0.3056,0.5665,0.5473,0.4597,0.4569,0.3923,0.4016,0.3347,0.3572,0.5538,0.6498,0.4531,0.5765,0.3919,0.5093,0.3422,0.4579,0.5569,0.7743,0.4767,0.7145,0.4283,0.6616,0.3867,0.613
2.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399,0.8162,0.8328,0.5849,0.7497,0.3664,0.6362,0.3059,0.5913,0.4326,0.5921,0.419,0.4933,0.3368,0.4263,0.3056,0.3686,0.2806,0.5565,0.5222,0.4487,0.4323,0.3801,0.377,0.3223,0.3337,0.5448,0.6275,0.4423,0.5481,0.38,0.4788,0.329,0.4272,0.5502,0.7519,0.4694,0.6909,0.4205,0.6398,0.3771,0.5932
2.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325,0.8113,0.8303,0.5717,0.7496,0.3462,0.634,0.2828,0.587,0.4085,0.5918,0.3987,0.4907,0.3175,0.4227,0.2848,0.3656,0.2572,0.5531,0.5032,0.4423,0.4126,0.3722,0.355,0.3133,0.3072,0.5399,0.6093,0.4345,0.531,0.371,0.4629,0.3188,0.4119,0.545,0.7325,0.4626,0.6689,0.4129,0.619,0.3676,0.5735
2.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248,0.8122,0.8243,0.5664,0.7401,0.3443,0.6259,0.2797,0.5834,0.4062,0.5831,0.3989,0.479,0.3181,0.4111,0.2835,0.3541,0.2553,0.5459,0.5082,0.4335,0.4164,0.3644,0.3607,0.307,0.3179,0.5339,0.6172,0.4301,0.5416,0.3686,0.4759,0.319,0.4276,0.5387,0.7449,0.4571,0.6836,0.407,0.6333,0.3627,0.5873
2.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235,0.8255,0.8206,0.5766,0.7421,0.3558,0.6302,0.2927,0.5876,0.4179,0.5836,0.4114,0.4804,0.3291,0.413,0.2952,0.3565,0.2673,0.5465,0.5193,0.435,0.4268,0.3651,0.3706,0.3076,0.326,0.5342,0.6292,0.4305,0.5507,0.3678,0.4847,0.3179,0.4358,0.5389,0.7588,0.4593,0.6947,0.4108,0.6467,0.3681,0.6058
2.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.8426,0.821,0.5943,0.7445,0.374,0.6326,0.3055,0.5866,0.4259,0.5864,0.43,0.4849,0.3491,0.4187,0.3131,0.3636,0.2811,0.5493,0.536,0.4385,0.4464,0.369,0.3906,0.3104,0.3441,0.5369,0.6443,0.4349,0.5648,0.3727,0.4997,0.3222,0.4512,0.5414,0.7713,0.4624,0.7081,0.4144,0.6612,0.3715,0.6219
3.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261,0.8593,0.8272,0.6141,0.7504,0.3939,0.6402,0.3266,0.5934,0.4428,0.5929,0.4484,0.4894,0.3652,0.4221,0.3268,0.3671,0.2949,0.5557,0.5538,0.4442,0.462,0.3742,0.4076,0.3166,0.3649,0.5432,0.661,0.441,0.5836,0.3804,0.5215,0.3322,0.476,0.5467,0.7863,0.4673,0.7231,0.4193,0.6749,0.377,0.6326
3.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294,0.8719,0.8285,0.6253,0.7582,0.4111,0.6504,0.3435,0.6022,0.4587,0.5989,0.4678,0.4985,0.3832,0.4325,0.3465,0.3773,0.3165,0.5636,0.5724,0.4539,0.4772,0.3835,0.4233,0.3233,0.3801,0.5518,0.6796,0.4513,0.6021,0.3913,0.544,0.3439,0.5032,0.5551,0.8063,0.476,0.7422,0.4275,0.6944,0.3855,0.6547
3.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8297,0.8811,0.8301,0.633,0.7643,0.4244,0.6568,0.3565,0.6087,0.4718,0.6054,0.4795,0.5075,0.3995,0.4409,0.3624,0.3854,0.3311,0.569,0.5852,0.4601,0.4939,0.3905,0.4392,0.3307,0.3906,0.5569,0.692,0.4574,0.6231,0.3979,0.5649,0.3515,0.5208,0.5608,0.8183,0.4819,0.757,0.4337,0.7092,0.3931,0.6663
3.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314,0.8888,0.8347,0.6459,0.7681,0.4333,0.6591,0.3665,0.6131,0.4856,0.6088,0.4843,0.511,0.405,0.4431,0.3697,0.3859,0.3418,0.5717,0.5899,0.4636,0.5017,0.3936,0.4487,0.334,0.4044,0.5589,0.6965,0.4599,0.6288,0.4002,0.5681,0.3535,0.523,0.562,0.8222,0.4829,0.7626,0.4348,0.7142,0.3945,0.6707
3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325,0.9006,0.8378,0.6561,0.7679,0.4392,0.658,0.3716,0.6131,0.4903,0.6098,0.4956,0.5115,0.4145,0.443,0.3777,0.3846,0.3481,0.5726,0.5999,0.4639,0.5127,0.3925,0.459,0.3324,0.4167,0.5603,0.7063,0.4604,0.6378,0.3996,0.5765,0.3509,0.5304,0.5639,0.8313,0.4846,0.772,0.4366,0.7221,0.3951,0.6767
3.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8284,0.904,0.8339,0.662,0.768,0.447,0.6592,0.3801,0.6156,0.4974,0.6096,0.5013,0.5116,0.4209,0.4439,0.3845,0.3863,0.3551,0.5718,0.6057,0.463,0.5188,0.3924,0.4663,0.3328,0.4249,0.5588,0.7121,0.4592,0.6433,0.4,0.5838,0.3525,0.5386,0.5618,0.8368,0.4827,0.7781,0.4355,0.7287,0.3953,0.6836
3.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,0.9114,0.8357,0.6685,0.7702,0.4581,0.6615,0.3906,0.6151,0.5076,0.6127,0.5135,0.5146,0.4336,0.4464,0.3958,0.3887,0.3647,0.5758,0.6183,0.4666,0.5312,0.3958,0.4768,0.336,0.4311,0.5631,0.7243,0.4633,0.6558,0.4039,0.5943,0.3572,0.5471,0.566,0.8479,0.4865,0.7848,0.4387,0.734,0.3991,0.6886
3.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367,0.9214,0.8406,0.6861,0.7747,0.4759,0.6677,0.4076,0.6225,0.5232,0.6196,0.5282,0.5221,0.448,0.4553,0.4107,0.3997,0.3796,0.5832,0.6311,0.4748,0.5434,0.4044,0.4906,0.3448,0.4465,0.571,0.7361,0.4718,0.6652,0.412,0.6053,0.3651,0.5602,0.574,0.8596,0.4957,0.7985,0.4482,0.7491,0.4085,0.7048
3.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496,0.9254,0.8509,0.6948,0.7799,0.4873,0.6744,0.4153,0.6285,0.5304,0.6245,0.5367,0.5287,0.4599,0.4635,0.4236,0.4093,0.3933,0.5891,0.639,0.4833,0.5549,0.4148,0.5007,0.3562,0.4541,0.5774,0.7424,0.4793,0.6761,0.4212,0.614,0.3758,0.5659,0.5811,0.8625,0.5021,0.8057,0.4553,0.7566,0.4172,0.7085
3.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603,0.9317,0.8606,0.7018,0.7923,0.494,0.6858,0.4194,0.6367,0.5317,0.6348,0.5419,0.536,0.4605,0.4678,0.4233,0.41,0.3937,0.6005,0.6446,0.4934,0.5566,0.4224,0.5032,0.3628,0.4604,0.5889,0.749,0.491,0.6765,0.4316,0.6116,0.3858,0.5646,0.5927,0.8698,0.5163,0.808,0.4701,0.7561,0.4321,0.7082
4.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8586,0.9441,0.8613,0.7121,0.7949,0.5037,0.6869,0.4265,0.6394,0.5435,0.6349,0.5503,0.5379,0.4712,0.4724,0.4326,0.4175,0.4022,0.5976,0.652,0.4906,0.5595,0.4238,0.501,0.366,0.4516,0.5849,0.7541,0.4865,0.684,0.4293,0.6179,0.3854,0.5691,0.5882,0.8747,0.5075,0.815,0.4596,0.7621,0.4207,0.7115
4.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429,0.9289,0.8478,0.7005,0.7822,0.4908,0.6733,0.4185,0.6239,0.528,0.6234,0.541,0.5251,0.463,0.4599,0.4299,0.404,0.4031,0.5866,0.64,0.4785,0.5488,0.4114,0.4943,0.3544,0.4522,0.5728,0.7397,0.4727,0.6667,0.4138,0.6026,0.3664,0.5553,0.5746,0.858,0.4952,0.7992,0.4483,0.7469,0.408,0.6989
4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8317,0.9076,0.8354,0.6803,0.7697,0.4682,0.6629,0.396,0.6149,0.5047,0.6136,0.5204,0.5142,0.4388,0.4482,0.4048,0.3915,0.3781,0.5779,0.6186,0.4699,0.5262,0.4014,0.4716,0.3452,0.4318,0.5648,0.719,0.4641,0.644,0.4039,0.58,0.3551,0.5326,0.567,0.8394,0.4872,0.7788,0.4393,0.727,0.3975,0.6789
4.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328,0.9005,0.8381,0.6643,0.7734,0.4512,0.6666,0.3774,0.6165,0.4882,0.6194,0.5012,0.52,0.4217,0.4525,0.3876,0.3944,0.36,0.5815,0.6003,0.4739,0.5116,0.4038,0.4561,0.347,0.4133,0.5672,0.7027,0.4671,0.6314,0.407,0.5678,0.3594,0.5218,0.5689,0.8233,0.4889,0.7597,0.4405,0.7095,0.399,0.6638
