Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.8197,0.8727,0.6332,0.7996,0.4708,0.7213,0.362,0.6442,0.2964,0.7415,0.4992,0.6864,0.4144,0.6487,0.3608,0.6155,0.3051,0.7135,0.574,0.6461,0.4884,0.6199,0.4163,0.5934,0.346,0.6997,0.6775,0.6425,0.6146,0.7182,0.6542,0.7725,0.6852,0.6957,0.7847,0.6583,0.7228,0.718,0.7387,0.7646,0.7584
0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896,0.8265,0.8725,0.6378,0.7991,0.4758,0.7208,0.3698,0.6442,0.3111,0.7389,0.5072,0.6841,0.4236,0.6474,0.3716,0.6146,0.3162,0.7116,0.5823,0.6462,0.501,0.6201,0.4306,0.5935,0.3612,0.6987,0.6869,0.6412,0.6229,0.7158,0.6642,0.7709,0.698,0.6954,0.7954,0.6565,0.7311,0.7156,0.7463,0.764,0.767
0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863,0.8249,0.8735,0.6321,0.8001,0.4677,0.7215,0.3616,0.6454,0.3038,0.7407,0.497,0.6861,0.4109,0.6497,0.3594,0.6161,0.3037,0.7121,0.5715,0.6502,0.4846,0.6263,0.4101,0.601,0.3348,0.6974,0.6757,0.6393,0.6037,0.716,0.6549,0.7714,0.6931,0.6926,0.7857,0.6559,0.7207,0.7183,0.7441,0.7677,0.7692
0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905,0.8194,0.8768,0.6312,0.8026,0.4637,0.7241,0.3602,0.6484,0.2998,0.7393,0.4992,0.6834,0.4172,0.6485,0.3634,0.619,0.3067,0.7109,0.5738,0.6432,0.4907,0.6201,0.4199,0.6019,0.356,0.6966,0.6774,0.6374,0.6111,0.7127,0.6531,0.7713,0.689,0.6934,0.7865,0.6543,0.7196,0.7143,0.7365,0.7655,0.7592
0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8902,0.8124,0.8788,0.6118,0.8057,0.4366,0.7237,0.3326,0.6469,0.282,0.7417,0.478,0.6856,0.3928,0.6503,0.3422,0.6191,0.287,0.7136,0.5536,0.6471,0.4723,0.6269,0.4036,0.609,0.3374,0.6985,0.6589,0.6375,0.5852,0.7147,0.6327,0.7733,0.6721,0.6919,0.7715,0.654,0.6981,0.7156,0.7209,0.7664,0.7499
0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006,0.807,0.8949,0.6016,0.826,0.4202,0.7412,0.3127,0.6634,0.2634,0.7606,0.4566,0.7046,0.3653,0.6699,0.3152,0.6377,0.2595,0.7291,0.5316,0.6628,0.4487,0.6416,0.3787,0.6232,0.3134,0.7102,0.6385,0.6414,0.5621,0.7177,0.6065,0.7788,0.6473,0.6996,0.7564,0.6601,0.6805,0.7226,0.7005,0.7771,0.7305
0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.8011,0.9113,0.5817,0.8502,0.3934,0.7682,0.2784,0.6927,0.2414,0.7689,0.4344,0.7155,0.3491,0.6851,0.2991,0.6587,0.2512,0.7357,0.5122,0.6664,0.4309,0.6518,0.373,0.646,0.3308,0.7169,0.6205,0.6444,0.5442,0.7132,0.5643,0.7766,0.5963,0.708,0.7468,0.6663,0.6682,0.7222,0.6775,0.7769,0.7042
0.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238,0.791,0.9194,0.568,0.862,0.3839,0.7841,0.2604,0.7078,0.2242,0.7812,0.4213,0.7303,0.3332,0.7004,0.2834,0.6725,0.2371,0.7487,0.4967,0.6843,0.4119,0.6684,0.3538,0.6586,0.3082,0.7284,0.605,0.6579,0.5232,0.7224,0.548,0.783,0.5835,0.7169,0.7295,0.6723,0.654,0.7247,0.6694,0.7785,0.7009
0.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9266,0.7822,0.9261,0.5616,0.8668,0.3753,0.7906,0.255,0.7167,0.2099,0.7878,0.4139,0.7351,0.3257,0.7049,0.2743,0.6774,0.2262,0.7533,0.4878,0.6911,0.3971,0.6763,0.3347,0.6648,0.2838,0.7314,0.5959,0.666,0.5148,0.736,0.5511,0.7951,0.5923,0.7193,0.7202,0.6772,0.6454,0.7323,0.6591,0.7833,0.6872
0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9228,0.7894,0.9217,0.5673,0.865,0.3868,0.789,0.2623,0.7154,0.2208,0.7902,0.4251,0.7395,0.3356,0.709,0.2843,0.6814,0.2314,0.7528,0.4971,0.6918,0.4102,0.675,0.3459,0.6588,0.285,0.7292,0.6013,0.6677,0.5291,0.7364,0.5757,0.7927,0.6195,0.7145,0.7198,0.6707,0.6525,0.7231,0.6698,0.7713,0.6969
1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212,0.7937,0.9207,0.5692,0.8615,0.3873,0.7851,0.2693,0.7126,0.2302,0.787,0.435,0.7361,0.3463,0.7057,0.2927,0.6779,0.237,0.7512,0.5066,0.6903,0.4191,0.673,0.3516,0.6574,0.2892,0.7287,0.6101,0.6683,0.5339,0.7385,0.5827,0.7956,0.6286,0.7163,0.7291,0.6743,0.6576,0.7287,0.6749,0.7781,0.7038
1.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9192,0.7867,0.9116,0.5804,0.8497,0.4064,0.776,0.2876,0.7031,0.2458,0.7834,0.4302,0.7326,0.3435,0.702,0.2948,0.6749,0.2428,0.7484,0.5024,0.6874,0.4255,0.6674,0.3633,0.6476,0.3004,0.7266,0.6063,0.6724,0.5455,0.7436,0.5965,0.7983,0.6377,0.7152,0.721,0.6766,0.6558,0.7323,0.6796,0.7797,0.7075
1.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149,0.7824,0.9035,0.5818,0.838,0.4064,0.7658,0.2924,0.6922,0.2362,0.777,0.4254,0.7265,0.3404,0.6957,0.2912,0.6696,0.238,0.7437,0.4999,0.6817,0.4259,0.6627,0.3629,0.6452,0.2992,0.7236,0.6056,0.67,0.5468,0.7425,0.5975,0.7958,0.636,0.7144,0.7204,0.6757,0.6541,0.7337,0.6815,0.78,0.7103
