Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181,0.9062,0.8218,0.6692,0.7589,0.4619,0.6523,0.3913,0.604,0.5036,0.5992,0.5148,0.5008,0.4355,0.4339,0.3999,0.3766,0.3721,0.5625,0.6165,0.4548,0.5258,0.386,0.4697,0.3283,0.426,0.5497,0.7206,0.4511,0.6504,0.3935,0.5888,0.3486,0.5448,0.5523,0.8429,0.4748,0.7821,0.428,0.734,0.3887,0.6919
0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177,0.9067,0.8237,0.6686,0.7572,0.4574,0.6492,0.3881,0.6012,0.5004,0.6006,0.5082,0.5021,0.4289,0.4345,0.3949,0.3772,0.3691,0.5634,0.6096,0.4558,0.5168,0.386,0.4603,0.3283,0.4184,0.5501,0.7139,0.4514,0.6414,0.3929,0.5786,0.347,0.5353,0.5522,0.8368,0.4743,0.776,0.4275,0.7266,0.3876,0.6836
0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8138,0.9054,0.8189,0.6648,0.757,0.4561,0.6501,0.39,0.6005,0.5,0.5993,0.5104,0.5014,0.4295,0.4339,0.3924,0.3761,0.3631,0.5623,0.6112,0.455,0.5169,0.3854,0.4585,0.3273,0.4133,0.5488,0.7144,0.4499,0.6392,0.3906,0.5745,0.3437,0.5275,0.5506,0.8389,0.4725,0.7781,0.4261,0.7258,0.3866,0.6791
0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114,0.9078,0.8175,0.6652,0.7568,0.4589,0.6522,0.3931,0.6033,0.4993,0.5997,0.5141,0.5031,0.4312,0.4376,0.3929,0.3813,0.3618,0.5625,0.6121,0.4562,0.5184,0.3865,0.4605,0.329,0.4161,0.5488,0.7145,0.4501,0.6387,0.3905,0.5756,0.343,0.5283,0.5504,0.8375,0.472,0.7761,0.4254,0.7237,0.3855,0.6765
0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8145,0.9054,0.8208,0.6654,0.756,0.4548,0.6497,0.3895,0.6012,0.4992,0.5993,0.5101,0.5013,0.4299,0.4332,0.3929,0.3748,0.3629,0.5619,0.6102,0.4546,0.518,0.3844,0.4592,0.3264,0.4147,0.5485,0.7135,0.4489,0.6415,0.3891,0.5784,0.3408,0.5312,0.5509,0.8374,0.4728,0.7774,0.4261,0.7266,0.3854,0.6805
0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171,0.9011,0.824,0.6642,0.7561,0.4507,0.6479,0.3882,0.6022,0.5012,0.6004,0.5021,0.5021,0.422,0.4348,0.3869,0.3776,0.3595,0.5626,0.6024,0.4543,0.5105,0.384,0.4529,0.327,0.4105,0.5491,0.7058,0.4487,0.6331,0.3892,0.5701,0.3419,0.5249,0.5514,0.8279,0.4722,0.7648,0.4251,0.7142,0.3838,0.6698
0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146,0.9037,0.8217,0.6628,0.7566,0.4511,0.6493,0.3867,0.6074,0.5042,0.5983,0.501,0.5006,0.421,0.4328,0.3864,0.3735,0.3588,0.5608,0.6029,0.4543,0.5108,0.384,0.4531,0.324,0.4079,0.5478,0.7084,0.4497,0.637,0.3895,0.5761,0.3405,0.5311,0.5505,0.8337,0.4718,0.7749,0.4242,0.726,0.3827,0.6817
0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095,0.9087,0.8166,0.6654,0.7525,0.4539,0.6445,0.3907,0.6051,0.5087,0.5948,0.5058,0.4968,0.4255,0.429,0.3896,0.3714,0.3608,0.5575,0.6095,0.45,0.5181,0.3806,0.4602,0.3229,0.4152,0.5445,0.7153,0.4453,0.6444,0.3849,0.5804,0.3367,0.5312,0.5472,0.8422,0.4675,0.7854,0.4203,0.7333,0.3801,0.684
0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8094,0.9167,0.8138,0.6753,0.7461,0.4674,0.6382,0.4072,0.6021,0.5269,0.5895,0.5193,0.4932,0.4393,0.4259,0.4041,0.3679,0.3763,0.5526,0.6203,0.4457,0.5278,0.3764,0.4694,0.318,0.4247,0.5408,0.7255,0.441,0.6527,0.3811,0.5875,0.3323,0.5375,0.5447,0.853,0.4646,0.7962,0.4171,0.7419,0.376,0.6892
1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972,0.9293,0.8016,0.6865,0.7396,0.4812,0.6348,0.4162,0.5947,0.53,0.582,0.5331,0.4852,0.4507,0.4186,0.4158,0.3605,0.3898,0.5445,0.635,0.438,0.5417,0.3694,0.4864,0.311,0.4442,0.5316,0.74,0.433,0.6669,0.3735,0.604,0.3243,0.5558,0.5348,0.8662,0.455,0.8081,0.4068,0.756,0.3649,0.7058
