Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646,0.8287,0.6313,0.5928,0.5863,0.4039,0.5169,0.2729,0.4592,0.1693,0.47,0.4857,0.3857,0.4014,0.3329,0.3614,0.2843,0.3269,0.4431,0.5845,0.3499,0.5092,0.2899,0.4588,0.2406,0.4124,0.4308,0.6898,0.345,0.6295,0.2921,0.5781,0.2469,0.5256,0.4321,0.8091,0.364,0.7626,0.3223,0.7259,0.2833,0.684
0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475,0.8293,0.6302,0.5935,0.5841,0.4046,0.5152,0.2718,0.458,0.1653,0.4682,0.4888,0.3845,0.4043,0.3324,0.3634,0.2837,0.3264,0.4413,0.5865,0.3488,0.513,0.2884,0.4616,0.2392,0.4132,0.4297,0.6924,0.345,0.6346,0.2922,0.5828,0.2478,0.5284,0.4324,0.8115,0.3654,0.7659,0.3243,0.7282,0.2862,0.6847
0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491,0.8307,0.6315,0.5914,0.584,0.4017,0.5153,0.2673,0.4576,0.1605,0.4687,0.4855,0.3859,0.4016,0.3341,0.361,0.2861,0.326,0.442,0.5837,0.3494,0.5099,0.2888,0.4583,0.2395,0.4097,0.4299,0.6901,0.3449,0.6296,0.2917,0.5774,0.2464,0.5231,0.4324,0.8095,0.3653,0.7617,0.3232,0.7249,0.284,0.6823
0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475,0.8324,0.6308,0.5959,0.5853,0.4037,0.5159,0.2694,0.4586,0.162,0.4689,0.4882,0.3861,0.4033,0.3342,0.3628,0.2858,0.3264,0.4418,0.5865,0.3494,0.5098,0.289,0.4578,0.2394,0.4092,0.43,0.6926,0.3447,0.6331,0.2915,0.5807,0.2466,0.5263,0.4318,0.8129,0.364,0.7658,0.3227,0.7266,0.2843,0.6812
0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.8314,0.6289,0.5943,0.5842,0.4036,0.5144,0.2693,0.4579,0.1606,0.4662,0.4872,0.3829,0.4007,0.3302,0.359,0.2813,0.3224,0.4386,0.5857,0.3449,0.5068,0.2844,0.4547,0.2336,0.407,0.4264,0.6917,0.3396,0.6306,0.2859,0.5795,0.2402,0.5264,0.4286,0.8113,0.3598,0.7655,0.3185,0.7264,0.2802,0.6815
0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416,0.8228,0.6263,0.5871,0.5792,0.3957,0.5095,0.2618,0.4538,0.1548,0.4632,0.4792,0.3809,0.3947,0.3289,0.3542,0.2807,0.3179,0.4352,0.578,0.3414,0.4997,0.2811,0.4476,0.2301,0.3998,0.4237,0.6841,0.3355,0.6233,0.2802,0.5728,0.2325,0.5204,0.4267,0.8034,0.3569,0.7587,0.3136,0.7215,0.2726,0.6784
0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438,0.823,0.6293,0.5864,0.5817,0.3935,0.5111,0.2596,0.4532,0.1509,0.4648,0.4737,0.381,0.3872,0.3287,0.3456,0.2803,0.3092,0.4372,0.573,0.3427,0.4947,0.2816,0.4407,0.2312,0.3925,0.4249,0.6794,0.3368,0.6191,0.2833,0.5666,0.2369,0.5129,0.4264,0.8001,0.3565,0.7536,0.3143,0.7154,0.2741,0.6701
0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444,0.8231,0.6294,0.5879,0.5817,0.3958,0.5118,0.2605,0.4562,0.1505,0.4645,0.4768,0.382,0.3902,0.3301,0.3483,0.2816,0.3099,0.4369,0.5755,0.3444,0.4981,0.2833,0.4452,0.2326,0.3965,0.4255,0.6824,0.3387,0.6219,0.2836,0.5696,0.2367,0.5153,0.4282,0.8035,0.3596,0.7572,0.3173,0.7176,0.2776,0.6716
0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448,0.8227,0.6296,0.5861,0.5841,0.3958,0.5153,0.2611,0.4587,0.1532,0.4661,0.4767,0.383,0.3904,0.3307,0.3503,0.2815,0.314,0.4383,0.5754,0.3441,0.4987,0.2823,0.4473,0.2307,0.3997,0.4266,0.683,0.3394,0.6232,0.2842,0.5708,0.2376,0.5163,0.4291,0.8039,0.3598,0.7586,0.3171,0.7194,0.2773,0.6736
1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451,0.8291,0.6303,0.5905,0.5872,0.3994,0.5234,0.2588,0.471,0.1486,0.4688,0.4889,0.3841,0.4016,0.3306,0.3565,0.2799,0.3121,0.4404,0.5879,0.347,0.5126,0.2842,0.4565,0.2308,0.4006,0.4297,0.6971,0.3441,0.6405,0.289,0.5842,0.2438,0.5233,0.4328,0.8177,0.364,0.7714,0.3209,0.729,0.2814,0.6784
