Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591,0.5461,0.7753,0.5367,0.6817,0.4375,0.5989,0.3556,0.5334,0.278,0.7568,0.1899,0.6501,0.0861,0.5775,0.1315,0.5333,0.2058,0.7618,0.1929,0.6548,0.0976,0.5791,0.1485,0.5364,0.2322,0.758,0.2222,0.6668,0.1406,0.599,0.1807,0.5566,0.2458,0.7514,0.2567,0.6831,0.2042,0.6325,0.2229,0.6008,0.2644
1.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732,0.5374,0.7817,0.4988,0.6825,0.3715,0.5955,0.2617,0.5309,0.1806,0.7994,0.0982,0.6848,-0.0075,0.6075,0.0264,0.5569,0.0871,0.8193,0.0865,0.7126,0.0067,0.6288,0.0567,0.5747,0.1341,0.8204,0.1167,0.7198,0.0547,0.6483,0.0948,0.6028,0.1601,0.8095,0.1498,0.7314,0.1032,0.6748,0.127,0.6401,0.1679
1.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9019,0.5488,0.7977,0.5302,0.7034,0.3938,0.6126,0.267,0.5418,0.1612,0.8061,0.0811,0.6674,-0.0204,0.5854,0.0437,0.5428,0.1379,0.8368,0.0695,0.6989,-0.0144,0.6107,0.0584,0.5612,0.1593,0.8427,0.0993,0.7232,0.0361,0.6425,0.0892,0.597,0.1692,0.8351,0.1384,0.7404,0.0953,0.6726,0.1199,0.6295,0.1647
1.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949,0.5942,0.7893,0.5575,0.6981,0.4148,0.6086,0.285,0.549,0.1955,0.8245,0.1127,0.6865,-0.0001,0.603,0.0624,0.5567,0.1476,0.8526,0.0971,0.7144,0.0013,0.628,0.0747,0.5774,0.17,0.8574,0.1221,0.7403,0.0411,0.6627,0.1027,0.6144,0.1872,0.8477,0.1557,0.7664,0.104,0.7042,0.1363,0.6591,0.1858
1.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942,0.6354,0.7852,0.5934,0.6937,0.4591,0.6074,0.336,0.5437,0.2361,0.8137,0.1469,0.6769,0.029,0.5932,0.0963,0.5459,0.1918,0.8407,0.1443,0.7149,0.02,0.6282,0.0972,0.5764,0.198,0.8451,0.1749,0.7408,0.0732,0.6656,0.1372,0.6204,0.2254,0.8381,0.2078,0.7605,0.1482,0.6989,0.1824,0.6563,0.2324
1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.6686,0.7785,0.6243,0.683,0.4914,0.5942,0.3712,0.5288,0.2812,0.7912,0.1768,0.6572,0.0658,0.5783,0.138,0.5375,0.2364,0.8145,0.1747,0.7023,0.0412,0.6253,0.1005,0.5795,0.1897,0.8173,0.2082,0.7224,0.1159,0.6537,0.1679,0.6096,0.2435,0.8106,0.2465,0.7392,0.1881,0.685,0.2176,0.644,0.2614
1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627,0.6955,0.7634,0.6568,0.6707,0.53,0.5851,0.4115,0.5355,0.3255,0.7723,0.2348,0.6455,0.1099,0.5695,0.1812,0.5278,0.2792,0.7898,0.2137,0.7165,0.0326,0.668,-0.0316,0.6371,-0.0521,0.7928,0.241,0.7127,0.1367,0.6492,0.1532,0.6074,0.2008,0.7871,0.2839,0.7308,0.215,0.6867,0.2239,0.6512,0.2515
1.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482,0.722,0.7534,0.6822,0.66,0.5612,0.572,0.4504,0.5217,0.361,0.748,0.2919,0.626,0.1684,0.5546,0.2288,0.5255,0.3161,0.7606,0.2638,0.6892,0.064,0.6434,-0.0278,0.6167,-0.083,0.7631,0.2793,0.7035,0.1188,0.6632,0.0433,0.6364,0.006,0.7527,0.313,0.7136,0.2096,0.6844,0.1602,0.6609,0.1301
2.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264,0.7763,0.7377,0.7215,0.653,0.6046,0.5678,0.5033,0.5152,0.4161,0.7312,0.3434,0.6121,0.2404,0.5378,0.3042,0.5115,0.3907,0.7413,0.329,0.6826,0.1306,0.6455,0.0191,0.6267,-0.0614,0.7443,0.3487,0.6926,0.1892,0.6572,0.0988,0.6326,0.044,0.7336,0.3844,0.7005,0.281,0.6768,0.2173,0.6569,0.1768
2.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261,0.8103,0.7295,0.7611,0.6471,0.6517,0.5652,0.5586,0.5084,0.4788,0.7122,0.3936,0.6027,0.3058,0.5367,0.3688,0.5131,0.4491,0.7299,0.3887,0.6758,0.2203,0.6411,0.1249,0.6211,0.0509,0.7391,0.4126,0.6958,0.2693,0.6671,0.1795,0.6464,0.1175,0.7306,0.446,0.7054,0.3451,0.686,0.2854,0.6687,0.236
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815,0.8363,0.7179,0.7931,0.6358,0.6852,0.5569,0.5932,0.5078,0.5213,0.7039,0.4366,0.6012,0.3483,0.5337,0.406,0.508,0.4817,0.719,0.4326,0.6685,0.2702,0.6355,0.1756,0.6186,0.0985,0.7285,0.4562,0.6887,0.3198,0.6583,0.2304,0.6372,0.1621,0.7224,0.4928,0.6991,0.4023,0.6819,0.3427,0.6681,0.2899
2.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097,0.8404,0.7105,0.8031,0.6291,0.6975,0.5524,0.6088,0.4979,0.5501,0.6915,0.4583,0.5911,0.3828,0.5278,0.4452,0.5038,0.5159,0.7111,0.4534,0.6626,0.3051,0.631,0.2177,0.6148,0.1499,0.7271,0.4778,0.6842,0.3681,0.6528,0.2967,0.6307,0.2532,0.7283,0.5153,0.7018,0.4438,0.6812,0.4009,0.664,0.3679
2.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038,0.8409,0.7031,0.8025,0.6202,0.6994,0.5467,0.6154,0.4925,0.5514,0.687,0.4597,0.5823,0.3886,0.5237,0.4462,0.5021,0.5155,0.7073,0.4614,0.6549,0.3218,0.624,0.244,0.6074,0.1843,0.7242,0.4901,0.6798,0.3827,0.6475,0.3197,0.6238,0.284,0.7263,0.5282,0.6986,0.4568,0.6775,0.4176,0.6595,0.3902
