Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234,0.8535,0.5638,0.6733,0.4934,0.5472,0.4218,0.4661,0.354,0.4099,0.5041,0.5127,0.4396,0.4431,0.388,0.4266,0.3483,0.4266,0.49,0.6062,0.4167,0.5357,0.3688,0.5082,0.3342,0.4916,0.4827,0.7192,0.4113,0.702,0.4561,0.7355,0.5008,0.7496,0.4781,0.8366,0.4393,0.8182,0.4794,0.8306,0.5213,0.824
0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6209,0.8617,0.5638,0.6755,0.4952,0.5472,0.4226,0.4674,0.3516,0.4158,0.4983,0.5078,0.4355,0.4353,0.3847,0.418,0.3483,0.4233,0.4842,0.6051,0.4099,0.5407,0.3616,0.5096,0.3284,0.495,0.4789,0.7213,0.4062,0.6993,0.4529,0.7344,0.4979,0.7546,0.4771,0.8435,0.4357,0.8145,0.4766,0.8313,0.5188,0.8335
0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198,0.8654,0.5627,0.6731,0.4926,0.5446,0.4186,0.464,0.3475,0.4139,0.4994,0.5085,0.4355,0.4374,0.383,0.4199,0.3461,0.425,0.4856,0.6076,0.4089,0.5388,0.3623,0.5127,0.3305,0.4985,0.4801,0.7225,0.4069,0.6978,0.4532,0.7332,0.4973,0.7513,0.4785,0.8435,0.4364,0.8169,0.4768,0.8302,0.519,0.8271
0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.8573,0.5742,0.6706,0.4965,0.5428,0.4212,0.4642,0.3494,0.4164,0.4971,0.5124,0.4365,0.4419,0.3854,0.4225,0.3475,0.4241,0.4832,0.6092,0.4112,0.5436,0.3652,0.5128,0.3299,0.4922,0.4773,0.7248,0.4077,0.7034,0.4636,0.7356,0.5134,0.7525,0.4747,0.8452,0.4333,0.8189,0.4785,0.8289,0.5246,0.8256
0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406,0.8689,0.5878,0.6742,0.508,0.5431,0.4314,0.4551,0.3534,0.4044,0.4906,0.5461,0.4332,0.4797,0.383,0.4516,0.3453,0.4441,0.4756,0.6385,0.4055,0.5785,0.363,0.5318,0.3251,0.4908,0.4698,0.7479,0.3995,0.7117,0.4644,0.7383,0.5161,0.7543,0.4687,0.8597,0.4266,0.8232,0.4754,0.8259,0.5225,0.8212
0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.872,0.5892,0.6845,0.5123,0.5581,0.4361,0.47,0.3633,0.4093,0.4915,0.5535,0.4355,0.4805,0.3877,0.4476,0.3486,0.4266,0.4734,0.6425,0.4052,0.581,0.3637,0.5363,0.3281,0.4972,0.4667,0.754,0.396,0.719,0.4635,0.7539,0.5177,0.7732,0.4672,0.8709,0.4294,0.8384,0.4829,0.8414,0.5316,0.8353
0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397,0.8715,0.5994,0.6823,0.5207,0.551,0.4408,0.4651,0.3694,0.4127,0.4877,0.5672,0.4279,0.4949,0.3842,0.4619,0.3465,0.4344,0.4674,0.6522,0.4003,0.594,0.361,0.544,0.3276,0.5012,0.4609,0.7591,0.3971,0.7256,0.4672,0.7593,0.5192,0.7769,0.4652,0.8717,0.4285,0.8396,0.4852,0.843,0.5344,0.8364
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.8588,0.6001,0.6751,0.5194,0.5427,0.44,0.4614,0.3663,0.4133,0.4819,0.5739,0.4194,0.5103,0.3755,0.4763,0.3375,0.4446,0.4631,0.6574,0.3941,0.6061,0.3583,0.5529,0.3293,0.5076,0.4575,0.7638,0.397,0.7287,0.4702,0.7577,0.5238,0.7757,0.463,0.8747,0.4261,0.8403,0.4839,0.8409,0.5329,0.8369
0.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511,0.8629,0.6094,0.6834,0.5248,0.5442,0.4423,0.4597,0.3661,0.4142,0.4804,0.5804,0.4139,0.516,0.3699,0.4787,0.3339,0.4446,0.4628,0.6646,0.3905,0.6115,0.3546,0.5576,0.3287,0.5125,0.4592,0.773,0.3979,0.7345,0.4706,0.7595,0.5259,0.7767,0.4671,0.8858,0.4278,0.845,0.4857,0.8438,0.5353,0.8415
0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6516,0.8671,0.611,0.6913,0.5277,0.5518,0.4464,0.4586,0.3667,0.4142,0.4759,0.586,0.4099,0.5215,0.3662,0.4827,0.3318,0.4499,0.46,0.6699,0.3889,0.6087,0.3566,0.5527,0.3324,0.5071,0.4577,0.7774,0.3963,0.737,0.4696,0.7586,0.5252,0.7728,0.4656,0.8889,0.4271,0.8481,0.4852,0.8464,0.5349,0.8418
