Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426,0.8176,0.6117,0.6146,0.5639,0.4623,0.5146,0.3283,0.4879,0.2245,0.4639,0.5737,0.3825,0.5287,0.3269,0.5066,0.2815,0.4858,0.454,0.6683,0.3606,0.6381,0.3575,0.6225,0.3888,0.6128,0.4557,0.7691,0.3695,0.7505,0.3718,0.7268,0.4165,0.7125,0.4699,0.8783,0.4044,0.8696,0.4058,0.8367,0.4427,0.8052
0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.817,0.6116,0.6101,0.5634,0.4578,0.5138,0.3231,0.4879,0.2198,0.4633,0.5699,0.3808,0.5237,0.3257,0.5008,0.2809,0.4799,0.4542,0.6643,0.3595,0.6373,0.3546,0.6221,0.385,0.6122,0.4559,0.7643,0.3692,0.7476,0.3703,0.7229,0.4149,0.7072,0.4698,0.8731,0.4023,0.8664,0.4027,0.8337,0.44,0.8009
0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391,0.8151,0.609,0.6072,0.5619,0.4539,0.5131,0.3192,0.4895,0.2141,0.4607,0.566,0.3791,0.5191,0.3239,0.4956,0.2795,0.4742,0.4512,0.661,0.3567,0.6326,0.3524,0.6181,0.3841,0.6093,0.4527,0.7612,0.3665,0.7436,0.3676,0.7194,0.4126,0.7041,0.4665,0.8702,0.3989,0.8666,0.3994,0.8333,0.4374,0.7991
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6319,0.8111,0.6043,0.6024,0.5585,0.4488,0.5093,0.3149,0.484,0.2105,0.4563,0.562,0.3743,0.5159,0.3193,0.4918,0.2751,0.4704,0.4468,0.657,0.3534,0.6286,0.3477,0.6124,0.3773,0.603,0.448,0.7574,0.362,0.7393,0.3628,0.7146,0.4068,0.7,0.4612,0.8669,0.3951,0.8594,0.3975,0.8265,0.4363,0.7948
0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.8036,0.5985,0.5953,0.5544,0.4424,0.5046,0.3091,0.4801,0.2048,0.4507,0.5555,0.369,0.5089,0.3142,0.4844,0.2707,0.4634,0.4414,0.6504,0.3479,0.6213,0.3418,0.6039,0.3719,0.5943,0.4429,0.7503,0.3559,0.7312,0.3557,0.7062,0.3995,0.6909,0.4567,0.8593,0.3892,0.8554,0.389,0.8224,0.4263,0.7892
0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.791,0.5892,0.5816,0.5454,0.4283,0.4942,0.2963,0.4723,0.1919,0.4404,0.5388,0.3587,0.4918,0.3027,0.4647,0.2581,0.4414,0.4301,0.6334,0.3333,0.6025,0.3294,0.5878,0.3616,0.5835,0.4315,0.7337,0.3408,0.7135,0.3445,0.6917,0.3898,0.6803,0.4453,0.8428,0.3753,0.8348,0.3795,0.804,0.4193,0.7762
0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6079,0.7735,0.5772,0.5598,0.5313,0.4065,0.48,0.2726,0.4563,0.1667,0.4253,0.5185,0.3433,0.4686,0.288,0.4432,0.2427,0.4207,0.4162,0.6137,0.3177,0.5848,0.3133,0.5719,0.3435,0.5663,0.4185,0.7173,0.329,0.699,0.3311,0.6741,0.3769,0.66,0.434,0.8295,0.3646,0.8164,0.3666,0.7826,0.4056,0.7517
0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076,0.758,0.5781,0.543,0.5279,0.389,0.4728,0.2562,0.4445,0.1499,0.4247,0.5067,0.3395,0.4596,0.2827,0.4352,0.2357,0.4123,0.4162,0.6024,0.3157,0.5791,0.3177,0.5578,0.3537,0.5442,0.4194,0.704,0.3296,0.6926,0.3403,0.6622,0.3893,0.6441,0.4337,0.8157,0.3639,0.807,0.3706,0.7704,0.4113,0.7383
0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141,0.7616,0.5857,0.5424,0.5332,0.3826,0.4779,0.2451,0.4517,0.1382,0.4297,0.5055,0.3425,0.4598,0.285,0.4339,0.2372,0.4123,0.4201,0.6051,0.3204,0.5897,0.3322,0.5608,0.3733,0.5461,0.4233,0.7103,0.3298,0.7021,0.3578,0.6644,0.4124,0.6462,0.4382,0.8232,0.3701,0.8072,0.3924,0.7719,0.4387,0.7504
1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131,0.7679,0.5835,0.5514,0.5318,0.3892,0.4764,0.2496,0.4519,0.1392,0.427,0.5116,0.3421,0.4639,0.2838,0.4388,0.2347,0.4171,0.4175,0.6109,0.3134,0.5932,0.3316,0.5723,0.3778,0.5625,0.422,0.7147,0.3293,0.7084,0.3597,0.6765,0.4139,0.659,0.4382,0.8265,0.3679,0.8227,0.3873,0.784,0.4308,0.7556
1.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076,0.7719,0.578,0.5546,0.5273,0.3943,0.4717,0.2561,0.4482,0.1476,0.4191,0.5143,0.3341,0.4661,0.2768,0.4407,0.2291,0.419,0.4106,0.6137,0.3073,0.5977,0.3267,0.5801,0.3742,0.5708,0.4151,0.7163,0.3244,0.7107,0.3548,0.6829,0.4097,0.6664,0.4312,0.8274,0.3614,0.8285,0.3804,0.7928,0.4252,0.7647
1.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6132,0.7804,0.5818,0.5667,0.5272,0.4025,0.4716,0.2628,0.4444,0.1567,0.4205,0.523,0.3339,0.473,0.2757,0.4488,0.227,0.4285,0.4122,0.624,0.3109,0.6103,0.3331,0.5887,0.3796,0.5788,0.4187,0.728,0.3287,0.723,0.3639,0.6914,0.4186,0.6742,0.4368,0.8407,0.3697,0.8414,0.3906,0.8045,0.4316,0.7756
1.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.8179,0.5999,0.6096,0.5376,0.4363,0.4812,0.2909,0.4579,0.1773,0.4343,0.5466,0.3496,0.4945,0.2934,0.4726,0.2438,0.4499,0.4255,0.6484,0.3244,0.6318,0.3617,0.6211,0.4136,0.6168,0.4329,0.7538,0.3471,0.748,0.3944,0.7214,0.4481,0.7088,0.4522,0.867,0.3813,0.8609,0.4102,0.8271,0.4503,0.8053
