Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Hand_X_0,Hand_Y_0,Hand_X_1,Hand_Y_1,Hand_X_2,Hand_Y_2,Hand_X_3,Hand_Y_3,Hand_X_4,Hand_Y_4,Hand_X_5,Hand_Y_5,Hand_X_6,Hand_Y_6,Hand_X_7,Hand_Y_7,Hand_X_8,Hand_Y_8,Hand_X_9,Hand_Y_9,Hand_X_10,Hand_Y_10,Hand_X_11,Hand_Y_11,Hand_X_12,Hand_Y_12,Hand_X_13,Hand_Y_13,Hand_X_14,Hand_Y_14,Hand_X_15,Hand_Y_15,Hand_X_16,Hand_Y_16,Hand_X_17,Hand_Y_17,Hand_X_18,Hand_Y_18,Hand_X_19,Hand_Y_19,Hand_X_20,Hand_Y_20
0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947,0.8212,0.7723,0.8337,0.6755,0.7562,0.6074,0.6729,0.5949,0.5934,0.6954,0.5033,0.626,0.4613,0.6029,0.517,0.607,0.5698,0.7449,0.4417,0.6821,0.2979,0.6461,0.2271,0.6254,0.1674,0.7917,0.4222,0.7371,0.2821,0.7026,0.2023,0.6781,0.148,0.8322,0.442,0.79,0.3186,0.7644,0.2539,0.7455,0.2093
0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032,0.8197,0.7791,0.8452,0.6761,0.7574,0.6046,0.6658,0.5893,0.5857,0.6985,0.499,0.6257,0.452,0.5988,0.5089,0.6014,0.57,0.7494,0.4361,0.6839,0.2887,0.6452,0.2235,0.6221,0.1717,0.7959,0.416,0.7392,0.273,0.7027,0.1943,0.6782,0.1467,0.8338,0.4329,0.79,0.3105,0.7634,0.2484,0.7446,0.2079
0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054,0.8341,0.7808,0.8523,0.6789,0.7611,0.608,0.6741,0.5876,0.5965,0.6988,0.5024,0.6273,0.4518,0.6014,0.5124,0.6033,0.5737,0.7494,0.4431,0.6856,0.2962,0.6467,0.229,0.6228,0.1721,0.7961,0.4277,0.7404,0.2861,0.7028,0.2046,0.6768,0.1492,0.8331,0.4485,0.7905,0.3237,0.7625,0.2574,0.7411,0.208
0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062,0.8365,0.7826,0.8546,0.6841,0.7702,0.6125,0.6866,0.5846,0.6105,0.7008,0.5063,0.6266,0.4582,0.6,0.5178,0.6018,0.5768,0.7491,0.4429,0.6865,0.3005,0.648,0.2323,0.6239,0.1737,0.7946,0.4231,0.7415,0.2867,0.705,0.206,0.6781,0.1499,0.8316,0.442,0.7925,0.322,0.7664,0.258,0.7457,0.2108
0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9048,0.8325,0.7823,0.8537,0.6832,0.768,0.6108,0.6837,0.5874,0.6057,0.7019,0.506,0.6288,0.4602,0.6005,0.52,0.6021,0.5793,0.7501,0.4442,0.6866,0.3004,0.6469,0.2326,0.6225,0.1753,0.7956,0.4248,0.7415,0.285,0.7051,0.2052,0.6778,0.1504,0.8332,0.4454,0.7945,0.3237,0.7693,0.2591,0.7495,0.2136
0.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.8263,0.7821,0.8527,0.6798,0.7668,0.6082,0.6812,0.5928,0.5985,0.6993,0.503,0.6286,0.4639,0.6017,0.5231,0.604,0.5795,0.7478,0.4413,0.6854,0.3014,0.6469,0.2341,0.623,0.174,0.7933,0.4212,0.7393,0.2827,0.7015,0.2051,0.6733,0.1515,0.8303,0.4386,0.7882,0.3175,0.7616,0.2561,0.7409,0.213
0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008,0.8355,0.7782,0.8604,0.678,0.7725,0.6083,0.6821,0.5895,0.6031,0.6987,0.5093,0.6239,0.4616,0.5965,0.5207,0.5995,0.5804,0.7472,0.4485,0.6847,0.3012,0.6473,0.2288,0.6245,0.1677,0.7931,0.4301,0.7396,0.2897,0.703,0.2108,0.677,0.1572,0.8307,0.4493,0.7906,0.3259,0.7644,0.2615,0.7446,0.214
0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997,0.8346,0.7776,0.8602,0.6776,0.7718,0.607,0.6827,0.5918,0.6029,0.6987,0.5063,0.6254,0.466,0.6007,0.5293,0.6075,0.5916,0.7474,0.4483,0.6821,0.303,0.6438,0.2331,0.6211,0.172,0.794,0.4297,0.7386,0.2903,0.7015,0.2135,0.6759,0.1627,0.8319,0.4461,0.7894,0.3262,0.7612,0.2656,0.7397,0.2234
0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007,0.8245,0.7796,0.8565,0.6793,0.7739,0.6095,0.6878,0.5924,0.608,0.6989,0.5072,0.6278,0.462,0.6007,0.5239,0.605,0.5868,0.7454,0.4425,0.6821,0.3005,0.6427,0.2331,0.6192,0.1724,0.7897,0.4194,0.7348,0.2839,0.6966,0.2085,0.6698,0.156,0.8261,0.4344,0.783,0.3156,0.7556,0.2553,0.734,0.212
0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017,0.8308,0.7812,0.8611,0.678,0.7763,0.608,0.6831,0.5919,0.6027,0.6988,0.5113,0.6269,0.4649,0.602,0.5241,0.6074,0.583,0.747,0.4483,0.6848,0.307,0.6467,0.2376,0.6243,0.1768,0.7921,0.428,0.7397,0.2913,0.7044,0.2136,0.6793,0.1577,0.831,0.4448,0.792,0.3232,0.7665,0.2603,0.7469,0.2149
